node_id,xcoord,ycoord,zcoord
38033,-122.062796,37.162123,1440.17207
35417,-121.937843,36.98229,78.29743107
6110,-121.733004,36.652984,158.6914313
24208,-121.991796,36.979255,68.07157687
35276,-122.041912,36.969292,86.51775951
13433,-121.134777,36.217934,326.0898089
2200,-121.806609,36.694113,64.57866333
2048,-121.803802,36.696351,29.28612113
19737,-121.732056,36.623138,258.558003
6560,-121.925587,36.630889,56.48383318
6622,-121.806877,36.632037,392.0772382
36229,-122.051472,37.093633,665.357845
44028,-122.071922,37.17927,1467.744522
27260,-121.767233,37.241643,257.0184823
35121,-121.96739,36.969586,59.25538346
31996,-121.882265,37.022924,845.2470034
12372,-121.932375,36.498398,376.4391321
11020,-121.836473,36.59298,129.4051944
29583,-121.774003,36.924071,90.87144546
34879,-122.081228,37.094834,561.5163788
9751,-121.897589,36.603666,93.15881829
24188,-121.911202,37.457301,35.38800037
52967,-121.365887,36.800636,403.7281597
4772,-121.410861,36.881979,240.0889359
45449,-122.035598,36.95467,42.71131175
45015,-122.01422,36.981351,80.28222507
34204,-121.768223,36.930306,100.7983566
3229,-121.734998,36.688511,29.80599566
40352,-121.95932,37.131942,1591.603237
11282,-121.852552,36.587342,195.1126289
5055,-121.649052,36.667916,54.27312976
13166,-121.254314,36.320892,299.5712801
47911,-121.762644,36.915944,38.55280676
33910,-121.769094,36.927378,99.40946509
41321,-122.081086,37.065062,337.1097535
35672,-121.900953,36.981524,209.9536035
36017,-121.884787,36.968227,210.6235534
9341,-121.933324,36.606173,215.6003817
39061,-121.969261,37.017373,400.6979534
20410,-121.397277,35.885319,3030.882507
36380,-122.035475,37.098254,573.0037739
12947,-121.312242,36.420337,211.7513922
32977,-121.984785,36.962344,39.17031714
24786,-121.875057,37.397654,125.2660101
13348,-121.4761,36.2968,1602.779298
14054,-120.628446,35.784089,1052.82781
23719,-121.559915,36.882186,154.9247682
50064,-121.782057,36.909288,19.50007255
45408,-122.03694,36.959311,54.73265811
13733,-121.210675,36.044669,1328.851595
11134,-121.909921,36.588768,312.2358497
18746,-121.936799,36.607428,151.9683903
3449,-121.674659,36.678131,51.59461279
35652,-121.901419,36.979933,191.1718514
38237,-121.961884,37.063423,485.9363125
15573,-121.823751,36.608681,259.5745547
32933,-122.116901,37.113098,453.458771
18437,-121.817158,36.559438,812.8529146
11338,-121.951512,36.579793,271.7717238
10784,-121.953232,36.592768,89.87705226
29244,-121.959934,36.978771,89.2437662
5549,-121.647396,36.663029,54.95085804
36520,-121.878628,36.960719,186.3453833
12193,-121.948251,36.516172,44.56975642
30480,-121.758037,36.909364,30.93286449
10400,-121.889116,36.59835,12.9729087
3996,-121.629152,36.67519,74.53471031
30172,-122.141115,37.093224,2471.307069
33721,-122.004913,36.981484,76.46642645
29310,-121.789316,36.923925,103.8840437
10165,-121.893168,36.600793,13.79540273
30762,-121.85225,36.922111,130.4514202
28954,-121.937371,36.99349,246.1177345
30274,-122.151118,37.113727,2566.4306
29150,-122.03921,36.979691,265.2797549
34703,-121.98924,36.977986,71.95007144
32070,-122.065592,37.210407,2727.096437
51926,-121.901009,36.979021,133.4599748
39239,-122.082923,37.037038,511.1929125
36941,-121.921047,37.094202,1530.791255
29273,-121.95555,36.983409,55.8508037
53547,-122.022856,36.968985,5.699569785
15047,-121.516951,36.572142,119.0668767
35585,-121.932799,36.978775,36.04949616
28700,-121.881147,37.288911,149.4090764
18966,-121.961363,36.57295,154.6223207
7548,-121.908402,36.618653,102.0941396
43832,-122.114503,37.115498,506.2002648
16067,-121.69224,36.608736,133.2228578
34917,-121.974034,36.957269,30.73935434
30114,-121.763365,36.919821,20.10046497
23096,-121.917148,36.579059,622.9983853
11679,-121.514698,36.56877,120.0893858
11350,-121.90466,36.580939,398.2396764
35301,-121.955701,36.979675,45.4624181
10797,-121.896496,36.594426,57.57318081
23622,-121.456484,36.93863,165.86942
26826,-121.847833,37.290454,149.1893433
46844,-121.931855,36.990277,181.4763502
46273,-122.015671,36.985301,27.76334605
8226,-121.905358,36.614877,97.1179434
46379,-122.021237,36.972717,12.18011529
46691,-122.001604,36.987697,94.72628591
41755,-122.060704,37.159449,1108.813148
4572,-121.780045,36.668714,164.7805166
2154,-121.612824,36.699263,77.03292401
7182,-121.924539,36.620454,158.640819
24757,-122.011885,36.966237,42.76291905
39146,-122.00086,37.049983,676.3342109
18246,-121.754754,36.579089,764.1269153
43799,-122.09269,37.105831,713.9096298
12465,-121.94032,36.48907,87.79627757
47702,-122.054822,36.996031,702.5721693
47645,-122.063858,36.993579,682.2559026
6,-121.662023,36.905183,164.6004199
13444,-121.136669,36.215238,317.9193732
23323,-121.917352,36.555665,312.6937886
22835,-121.89698,36.597063,50.59087057
5378,-121.667497,36.664404,48.49890399
34818,-121.984835,36.969851,57.70053138
19245,-121.603304,36.704311,98.74523468
38430,-122.081084,37.078174,325.3806858
12415,-121.440449,36.507196,130.7081363
31671,-122.02562,36.961258,51.05577116
19557,-121.715537,36.45256,471.555855
1641,-121.621474,36.704191,63.16815149
18403,-121.754566,36.771719,13.41814757
34282,-122.022239,36.989081,70.01876831
36423,-121.760597,36.965965,185.4868261
45258,-122.009033,36.966213,42.75027848
14474,-121.320547,36.34874,372.0135326
1370,-121.605147,36.707603,112.4548474
36358,-122.050531,37.081627,361.7766022
21627,-121.653206,36.670714,55.60247291
33403,-122.041036,36.994848,247.8180783
12866,-121.322887,36.424095,196.4396254
4329,-121.664417,36.672505,52.74606189
17127,-121.904859,36.584642,245.4772459
29769,-121.787211,36.944377,131.4866824
23898,-121.396488,36.848126,295.922412
3833,-121.635004,36.676236,76.32920748
47962,-121.759015,36.904401,27.158592
43939,-121.967955,36.95867,23.74283754
31014,-122.141474,37.15225,714.7612784
843,-121.653668,36.725061,78.37074009
33908,-121.772126,36.933967,118.6076988
28372,-121.547955,36.917349,125.9000032
15605,-121.860572,36.59541,78.52369719
10154,-121.842929,36.601055,89.52321656
23897,-121.397695,36.850385,291.9402335
15443,-121.770618,36.747054,12.74278158
6026,-121.733108,36.654527,145.0945887
42757,-122.03314,37.057888,364.3485192
33464,-121.975643,37.08189,1112.308352
24507,-121.783743,36.922548,106.3906051
16905,-121.855237,36.594319,96.33300811
32652,-122.022278,37.034235,589.8484157
12142,-121.924362,36.530781,78.30142975
46243,-122.019041,36.980411,23.20992352
323,-121.668829,36.790309,100.1238322
3649,-121.604263,36.678621,102.2874464
14664,-121.124844,36.217169,338.3748863
25658,-121.944761,37.345035,89.22020594
13510,-121.122823,36.210965,336.8445269
30013,-122.111476,37.104693,658.6981445
3552,-121.608578,36.678759,96.74009689
31932,-122.136579,37.160932,519.0457822
38743,-122.043774,36.967403,91.48972554
40482,-121.883945,36.599634,6.267475331
35930,-121.912377,36.974302,96.16920641
29438,-121.933968,36.98431,138.5426083
10884,-121.945781,36.591946,257.3477377
15306,-121.809252,36.657795,139.0181939
35243,-121.956459,36.972061,80.03182924
44025,-122.046874,37.170261,2211.032177
12152,-121.922701,36.530148,127.7313458
36715,-122.031048,37.083136,751.5136839
43938,-121.967491,36.958761,24.07434262
14366,-121.749878,36.759683,20.17157128
33226,-121.793148,36.965762,262.8075857
25296,-121.396868,36.841221,306.332806
10350,-121.845562,36.599674,82.32484652
3348,-121.782731,36.67642,114.5902519
15537,-121.770163,36.680959,157.4387763
36206,-122.040746,36.973253,101.3352051
14718,-121.124995,36.213616,336.6258076
15917,-121.465432,36.523171,121.4075464
30098,-121.970562,36.965588,45.8440255
18197,-121.774659,36.581795,749.1124771
42537,-122.125755,37.123051,585.1739097
24509,-121.780575,36.921774,40.40169278
32063,-122.132733,37.194688,1309.443396
13966,-120.801663,35.863041,547.7557846
42045,-122.156276,37.158998,866.8028464
3936,-121.624857,36.675717,81.6132578
26334,-121.919906,37.323309,115.4801977
36978,-121.924925,37.059154,349.6520475
32971,-121.95188,37.044208,288.2425554
34045,-121.744826,36.916739,48.86765493
5340,-121.577686,36.860984,399.7560436
47027,-121.946355,37.030511,152.8138564
47083,-121.996654,37.067245,676.0396982
14268,-121.755611,36.763929,17.97299373
9131,-121.94002,36.608167,107.0763245
2356,-121.658422,36.693573,66.90068508
13200,-121.246512,36.3191,292.0228352
15113,-121.252945,36.33774,270.1141077
8332,-121.910716,36.614281,204.8855629
49179,-121.731082,36.933451,91.86366725
13564,-121.12446,36.208255,329.7631822
3072,-121.801651,36.678916,62.7642604
89,-121.708868,36.868851,151.8491309
26934,-121.830967,37.266781,166.0863621
50281,-122.001635,36.99394,308.631111
23433,-121.916929,36.540563,20.36414904
33306,-122.11372,37.118277,689.5157421
40612,-122.112943,37.11011,449.2196511
17084,-121.895784,36.600209,38.70827945
4705,-121.65628,36.670555,54.37817161
27421,-121.746082,37.214464,246.7471346
32214,-122.149766,37.113545,2553.616822
26702,-121.980008,37.302584,195.2151301
27625,-121.631687,37.139545,376.286369
47852,-122.068155,37.00488,900.7678695
1802,-121.642525,36.702052,85.42430057
22137,-121.6047,36.7031,88.75501437
27161,-121.80383,37.236972,187.8526643
2435,-121.78723,36.690405,102.9210141
12501,-121.733364,36.484688,453.3163456
4700,-121.429836,36.851755,262.7802521
32140,-122.208699,37.196732,1575.739903
4158,-121.626494,36.674265,74.07367386
30549,-121.756633,36.918348,43.39174336
34253,-121.750861,36.926157,67.23042861
3700,-121.806708,36.673108,82.83001857
49981,-121.885436,36.598608,7.080203436
4117,-122.021311,37.008685,333.3581088
36325,-121.766963,36.9536,138.5496295
27775,-121.581824,37.00297,211.490546
2811,-121.790134,36.685153,72.36810494
47866,-122.055495,37.003681,888.5117779
52344,-121.881816,36.992752,503.4817673
8931,-121.8473,36.612201,24.07868234
34783,-121.999681,36.963416,29.92194469
11177,-121.902469,36.587803,205.0823552
21399,-121.855896,36.607673,11.31455964
12159,-121.831468,36.532063,153.9708686
9924,-121.827288,36.603704,290.3601629
28446,-121.530752,37.00146,184.8563372
5449,-121.64658,36.664248,54.46440904
23589,-121.922188,36.542383,50.32392624
15683,-121.8756441,36.59748689,42.83644709
31124,-121.863446,36.963704,313.3337016
16631,-121.668441,36.790856,106.4522435
33252,-121.877187,36.951795,100.4519425
6972,-121.919431,36.622629,80.96341386
2398,-121.802918,36.689726,22.63370618
38426,-122.037374,36.953498,28.62155907
8360,-121.925973,36.613687,211.3174078
10846,-121.938374,36.592473,275.5355084
34477,-122.002718,37.065326,645.8274961
25116,-122.119902,37.361506,300.1210571
12656,-121.322481,36.438923,253.2753732
29965,-121.765217,36.930725,108.5178621
32612,-122.312387,37.168579,792.6939917
36749,-122.019926,36.992247,136.495425
24865,-121.882341,36.600401,14.13232072
13168,-121.275681,36.32043,322.173887
8213,-121.722334,36.619242,197.6782005
32545,-122.177294,37.028888,632.9527928
6902,-121.931083,36.623383,119.8621059
37923,-122.036365,36.953601,36.14249192
41082,-122.072968,37.088623,392.1141587
25858,-121.874575,37.337305,89.25250822
4444,-121.366973,36.796037,407.6288879
27370,-121.776888,37.226578,210.1947254
25793,-122.059558,37.337115,252.8078725
16032,-121.668907,36.632717,49.77313239
24271,-122.016006,36.974367,64.47969146
38171,-121.936902,37.013092,262.5732973
50693,-121.816289,36.575374,209.2539419
19247,-121.604428,36.703631,93.26804654
3635,-121.662033,36.676934,52.77758195
14670,-121.129514,36.216825,330.5339813
39832,-122.046535,36.967313,134.9614862
28172,-121.569292,37.007982,201.3865418
10672,-121.940225,36.594191,204.9693786
19176,-121.59325,36.687435,144.2797728
5429,-121.67097,36.66393,44.99346878
36027,-121.791464,36.67169,112.3942853
10382,-121.842121,36.599608,116.3496308
10650,-121.895217,36.595569,46.08664613
38112,-121.777742,36.917465,23.75702063
13942,-120.657721,35.885119,1438.243996
47173,-122.010371,37.062765,666.0231142
32291,-122.230174,37.176662,1344.197191
24516,-121.78139,36.92872,106.9933473
47044,-122.085027,36.978817,218.0455926
30971,-121.812049,36.97683,339.3924893
37745,-121.980617,37.054169,388.8106158
22470,-121.917377,36.560604,396.3168587
36901,-122.117541,37.039007,1617.495319
41612,-122.076666,37.098218,577.4153562
23747,-121.407065,36.869601,261.5448809
12480,-121.737952,36.484987,368.3955275
36864,-122.136295,37.040059,1354.273098
25016,-121.939344,37.379285,30.25302111
30983,-122.187199,37.141997,2292.792052
2212,-121.640551,36.697678,71.69746664
11513,-121.956705,36.572311,158.2221409
6830,-121.925247,36.624569,119.2847575
6764,-121.917518,36.626116,25.40062732
424,-121.737079,36.772065,59.14726282
33610,-122.015363,36.970041,20.46579295
41448,-122.087176,37.031371,647.781352
27728,-121.624495,37.120416,337.7250862
2300,-121.611583,36.695674,89.95843372
33966,-121.741871,36.92101,44.44070063
2074,-121.643374,36.699647,80.65035963
6544,-121.808477,36.634359,386.6347616
29525,-122.093368,37.082722,658.0117493
11482,-121.944314,36.573002,175.0058202
38474,-122.074247,37.047868,292.1183779
6340,-121.802087,36.640142,326.0506858
10206,-121.943957,36.598381,146.9063696
8026,-121.906301,36.615993,114.8298344
13013,-121.233684,36.343892,253.3126441
8716,-121.850473,36.612792,20.05821607
29764,-121.788757,36.945829,146.5990036
36186,-121.771443,36.926714,108.1076069
22082,-121.648001,36.806944,213.9047688
35544,-121.919738,36.976793,145.0166928
30902,-122.121628,37.123341,496.0966736
37101,-121.97626,36.999511,306.3594888
48379,-121.891381,36.963061,140.9262685
35258,-121.958236,36.970413,51.76627104
44958,-122.025729,36.98551,37.71189317
17698,-121.65548,36.676747,53.84248698
30460,-121.75561,36.909102,31.51312901
9448,-121.837117,36.607485,109.0323706
14033,-121.057455,35.807409,1535.105267
33947,-121.749778,36.913469,41.29816541
34541,-122.00355,37.063182,633.5770114
14990,-121.649325,36.68264,45.94876697
42167,-122.009466,36.999727,91.04619815
24613,-122.053765,36.950545,45.52492945
7261,-121.919112,36.620826,113.5997071
7713,-121.839269,36.619331,74.09795376
10710,-121.877775,36.595359,40.40450875
36004,-121.892638,36.969675,165.5725169
53479,-121.237564,36.911569,2572.502677
30921,-122.132188,37.13388,955.3991403
19462,-121.70367,36.804344,120.7236668
36994,-122.017561,37.049761,593.4185619
28194,-121.562697,37.005806,193.8111012
5031,-121.787334,36.665713,180.787089
7828,-121.919002,36.616764,169.2588185
6029,-121.648684,36.656428,53.73937877
32694,-121.978902,36.984982,110.2642875
40254,-122.046136,37.110506,747.0191996
15439,-121.795097,36.687402,42.80885686
31893,-122.125784,37.156757,692.7021657
13765,-120.902427,36.020631,458.2187823
31467,-121.8406,36.990864,453.0019084
56906,-121.9074839,36.9696443,31.30106163
29765,-121.795122,36.95116,163.8839376
14790,-121.059682,36.167159,322.7497461
11755,-121.51463,36.566697,117.2104908
36913,-122.025281,36.965082,46.5237187
31127,-121.826308,36.986208,326.509676
35292,-121.967599,36.979589,98.56227189
36452,-122.016365,36.966926,11.39641434
36084,-121.862807,36.935764,117.5011362
38359,-122.120988,37.131263,652.4330299
35080,-121.973237,36.971886,67.61050913
27542,-121.644911,37.159571,399.325939
29220,-121.785358,36.91246,15.63604579
8896,-121.900156,36.610196,90.61907846
1187,-121.644341,36.709693,95.25454263
3782,-121.811433,36.672415,62.87475271
9984,-121.848216,36.602602,67.78223308
13412,-121.117838,36.221814,363.0008097
33867,-121.772598,36.92047,38.59645738
37114,-121.96171,37.018315,268.6271768
19225,-121.601802,36.697242,125.0246253
12358,-121.933356,36.499211,348.09886
29546,-122.094343,37.092906,355.2958221
27400,-121.8624,37.221471,244.7638174
15430,-121.852649,36.614368,31.77119991
4570,-121.535367,36.843645,218.5424044
31908,-121.785311,37.021942,476.207633
11446,-121.912914,36.575302,545.5889164
546,-121.623494,36.750555,186.3611151
6137,-121.729275,36.652066,145.3381636
36577,-121.869418,36.946496,158.3287096
33462,-121.973535,37.094869,1062.495615
33780,-122.017688,36.986765,38.51902766
32724,-122.082312,37.153444,733.4914921
30768,-121.81519,36.869822,5.277861447
41247,-122.081508,37.074241,339.3961188
19674,-121.747371,36.624072,248.4773401
29196,-121.982867,36.958555,24.75715685
12478,-121.936259,36.48367,153.2024474
35164,-121.96964,36.957604,23.73388746
37686,-122.029218,36.971301,20.76743469
5085,-121.404165,36.856752,314.6022386
1750,-121.61093,36.703497,101.6624706
34363,-122.0146,37.051376,562.4388147
11192,-121.909714,36.587069,345.9819784
26018,-121.423319,36.851626,274.2064969
38396,-122.105559,37.106524,418.0305461
24249,-122.002387,36.970653,43.8749008
53519,-121.73615,36.655325,196.337387
46677,-121.9933355,36.98778807,82.77991938
5360,-121.556413,36.899713,156.140778
34941,-121.980841,36.97452,78.90470385
788,-121.615956,36.728347,152.8141567
12506,-121.737705,36.483395,366.2805232
19548,-121.757699,36.501621,219.5113976
3006,-121.802244,36.680353,44.86695049
2660,-121.612411,36.691646,91.1283493
6055,-121.65156,36.655794,52.12993134
32627,-121.955531,37.069744,608.9091364
19256,-121.597523,36.687485,136.0321796
2535,-121.602055,36.692376,126.2005483
6848,-121.91967,36.624485,72.82472971
33289,-122.114259,37.129045,512.6346378
