id,from_node,to_node,link_type,length,label,fhwa_fc,ab_ln,ba_ln,area_type,ff_speed,bike_class,ab_gain,ba_gain,ab_ivt,ba_ivt,wait
10724,19801,11488,TWO LANE,0.485315,AGUAJITO RD,7,1,1,1,31,0,0,172.9259341,0,0,0
10725,19801,11530,TWO LANE,0.49428,AGUAJITO RD,7,1,1,1,31,0,0,66.0772649,0,0,0
10726,21450,21451,TWO LANE,0.253117,AGUAJITO RD,17,1,1,2,23,0,0,24.71364702,0,0,0
10727,16911,21450,TWO LANE,0.324996,AGUAJITO RD,17,1,1,2,23,2,0,47.82860673,0,0,0
10728,21451,21120,TWO LANE,0.001516,AGUAJITO RD,19,1,1,2,19,0,0,0,0,0,0
10729,2722,2548,MULTILANE,0.134616,SANBORN RD,19,2,2,4,32,2,5.671345969,0,0,0,0
10730,2597,2722,MULTILANE,0.068695,SANBORN RD,19,2,2,4,32,2,5.740143183,0,0,0,0
10731,2745,2597,MULTILANE,0.104319,SANBORN RD,16,2,2,3,32,2,8.631290726,0,0,0,0
10732,2777,2745,MULTILANE,0.293069,SANBORN RD,16,2,2,4,32,2,13.38099557,0,0,0,0
10733,2927,2777,MULTILANE,0.292615,SANBORN RD,16,2,2,9,32,0,10.96658506,0,0,0,0
10734,2966,2927,MULTILANE,0.054463,SANBORN RD,16,2,2,9,32,0,0,2.39847839,0,0,0
10735,3080,3050,MULTILANE,0.059797,SANBORN RD,16,2,2,9,32,0,0,1.486223827,0,0,0
10736,3118,3080,MULTILANE,0.054867,SANBORN RD,16,2,2,9,32,0,0,0.248593608,0,0,0
10737,3164,3118,MULTILANE,0.061457,SANBORN RD,16,2,2,9,32,0,0.96498199,0,0,0,0
10738,21474,3164,MULTILANE,0.073185,SANBORN RD,16,2,2,9,32,0,1.636233543,0,0,0,0
10739,3143,21474,MULTILANE,0.08589,SANBORN RD,14,2,2,9,32,0,2.209076418,0,0,0,0
10740,3389,3143,MULTILANE,0.182269,SANBORN RD,14,2,2,9,32,0,0,0.472306579,0,0,0
10741,3465,3389,MULTILANE,0.101162,SANBORN RD,14,2,2,9,32,0,0,0.583099255,0,0,0
10742,3697,3465,MULTILANE,0.09922,SANBORN RD,14,2,2,9,32,0,0.619594194,0,0,0,0
10743,3804,3697,MULTILANE,0.106196,SANBORN RD,14,2,2,9,32,0,0.73840299,0,0,0,0
10744,3954,3804,MULTILANE,0.065933,SANBORN RD,14,2,2,9,32,0,6.944363511,0,0,0,0
10745,4168,3954,MULTILANE,0.094756,SANBORN RD,14,2,2,9,32,0,2.137582133,0,0,0,0
10746,4253,4168,MULTILANE,0.032303,SANBORN RD,14,2,2,9,32,0,0,2.894595539,0,0,0
10747,4443,4253,MULTILANE,0.054856,SANBORN RD,14,2,2,9,32,0,0,2.289093698,0,0,0
10748,4443,4830,MULTILANE,0.138412,SANBORN RD,14,2,2,9,17,0,0,1.962935831,0,0,0
10749,4830,21497,MULTILANE,0.112585,SANBORN RD,14,2,2,9,17,0,0,5.014875117,0,0,0
10750,21497,5120,MULTILANE,0.106767,SANBORN RD,14,2,2,9,17,0,0,16.66186676,0,0,0
10751,5120,15780,MULTILANE,0.043101,SANBORN RD,14,2,2,9,17,0,0,10.85406526,0,0,0
10752,5500,5688,MULTILANE,0.200855,SANBORN RD,14,2,2,1,36,0,0.987315741,0,0,0,0
10753,5688,6005,MULTILANE,0.388459,SANBORN RD,14,2,2,1,36,0,0,1.080180091,0,0,0
10754,15786,5500,MULTILANE,0.145691,SANBORN RD,14,2,2,9,17,0,17.75596398,0,0,0,0
10755,15817,15780,MULTILANE,0.059478,SANBORN RD,14,2,2,9,17,0,2.538575901,0,0,0,0
10756,15817,15786,MULTILANE,0.021531,SANBORN RD,14,2,2,9,17,0,3.516179683,0,0,0,0
10757,3050,2966,MULTILANE,0.089206,SANBORN RD,16,2,2,9,32,0,1.603612124,0,0,0,0
10758,19197,21062,MULTILANE,0.203839,SANBORN RD,9,2,2,1,30,2,8.194903376,0,0,0,0
10759,2548,19197,MULTILANE,0.163228,SANBORN RD,19,2,2,3,18,2,6.854277583,0,0,0,0
10760,4215,21519,TWO LANE,0.050863,BARDIN RD,17,1,1,3,32,3,0.064842344,0,0,0,0
10761,21520,21521,TWO LANE,0.092169,ALISAL ST,16,1,1,3,32,0,2.016764613,0,0,0,0
10762,21520,21519,TWO LANE,0.060877,ALISAL ST,16,1,1,3,25,2,2.042633968,0,0,0,0
10763,4467,21520,TWO LANE,0.046788,ALISAL ST,16,1,1,3,32,2,1.197011452,0,0,0,0
10764,21519,21521,TWO LANE,0.064264,BARDIN RD,17,1,1,3,32,3,0,0.025869354,0,0,0
10765,16022,20604,TWO LANE,0.394749,ALISAL RD,7,1,1,1,48,0,0,5.814209385,0,0,0
10766,17591,16022,TWO LANE,1.771667,ALISAL RD,7,1,1,1,48,0,0,69.47273345,0,0,0
10767,21521,21533,TWO LANE,0.044769,ALISAL RD,7,1,1,1,48,3,0.109059291,0,0,0,0
10768,20508,2101,MULTILANE,0.068561,LAUREL DR,14,2,2,9,32,0,0,3.192287105,0,0,0
10769,2101,2106,MULTILANE,0.030984,LAUREL DR,14,2,2,9,32,0,0,1.087751914,0,0,0
10770,20508,2108,MULTILANE,0.058972,LAUREL DR,14,2,2,9,32,0,3.804766287,0,0,0,0
10771,2106,2112,MULTILANE,0.0588,LAUREL DR,14,2,2,9,32,0,0,2.143101429,0,0,0
10772,2112,2114,MULTILANE,0.058296,LAUREL DR,14,2,2,9,32,0,0,0.432545119,0,0,0
10773,2114,2227,MULTILANE,0.007817,LAUREL DR,14,2,2,9,17,0,0.051331958,0,0,0,0
10774,2108,2122,MULTILANE,0.061289,LAUREL DR,14,2,2,9,32,0,1.020738146,0,0,0,0
10775,2122,2142,MULTILANE,0.056884,LAUREL DR,14,2,2,9,32,0,0,0.183475925,0,0,0
10776,2227,2150,MULTILANE,0.199513,LAUREL DR,14,2,2,2,32,0,0,1.807244118,0,0,0
10777,2150,2152,MULTILANE,0.057071,LAUREL DR,14,2,2,3,32,0,0,2.131474613,0,0,0
10778,2152,2162,MULTILANE,0.056468,LAUREL DR,14,2,2,9,32,0,0,2.217849721,0,0,0
10779,2142,2164,MULTILANE,0.057058,LAUREL DR,14,2,2,9,32,0,0,0.506905433,0,0,0
10780,2162,2170,MULTILANE,0.056363,LAUREL DR,14,2,2,9,32,0,0,1.773946867,0,0,0
10781,2170,15010,MULTILANE,0.039333,LAUREL DR,14,2,2,9,32,0,0,2.824734515,0,0,0
10782,2164,2178,MULTILANE,0.054709,LAUREL DR,14,2,2,3,32,0,0,1.555897119,0,0,0
10783,2178,2194,MULTILANE,0.052558,LAUREL DR,14,2,2,4,32,0,0,1.222317613,0,0,0
10784,2194,2202,MULTILANE,0.052791,LAUREL DR,14,2,2,3,32,0,0,1.089779411,0,0,0
10785,2202,2214,MULTILANE,0.056027,LAUREL DR,14,2,2,4,32,0,0,1.471881166,0,0,0
10786,2214,2240,MULTILANE,0.21353,LAUREL DR,14,2,2,4,32,0,0,5.173295189,0,0,0
10787,2240,2252,MULTILANE,0.050258,LAUREL DR,14,2,2,9,32,0,0,0.771631406,0,0,0
10788,2252,2258,MULTILANE,0.043176,LAUREL DR,14,2,2,9,32,0,1.308836649,0,0,0,0
10789,2258,2260,MULTILANE,0.028802,LAUREL DR,14,2,2,9,17,0,1.449184468,0,0,0,0
10790,16824,2656,MULTILANE,0.321423,LAUREL DR,14,2,2,1,32,0,22.65162981,0,0,0,0
10791,21474,3462,TWO LANE,0.314099,LAUREL DR,16,1,1,4,32,0,2.920270905,0,0,0,0
10792,3462,3612,TWO LANE,0.092265,LAUREL DR,16,1,1,4,32,0,0.592041516,0,0,0,0
10793,3612,3698,TWO LANE,0.05718,LAUREL DR,16,1,1,4,32,0,0.130122728,0,0,0,0
10794,3698,3973,TWO LANE,0.056386,LAUREL DR,16,1,1,4,32,0,0,0.036720216,0,0,0
10795,3973,4009,TWO LANE,0.057117,LAUREL DR,16,1,1,4,32,0,0,0.221278724,0,0,0
10796,4009,4057,TWO LANE,0.056491,LAUREL DR,16,1,1,9,32,0,0,0.474371622,0,0,0
10797,15762,15010,MULTILANE,0.057745,LAUREL DR,14,2,2,3,26,0,0.630670332,0,0,0,0
10798,15760,15762,MULTILANE,0.039193,LAUREL DR,14,2,2,1,36,0,0,3.61925035,0,0,0
10799,21596,21474,MULTILANE,0.263729,LAUREL DR,14,2,2,4,32,0,4.993492537,0,0,0,0
10800,2260,16824,MULTILANE,0.360012,LAUREL DR,14,2,2,3,32,0,0,35.48278583,0,0,0
10801,2656,21596,MULTILANE,0.435977,LAUREL DR,14,2,2,4,32,0,20.17252714,0,0,0,0
10802,21105,18014,MULTILANE,0.035098,LAUREL DR,14,3,3,9,17,0,0,0.469706503,0,0,0
10803,15760,21103,MULTILANE,0.080745,LAUREL DR,14,3,3,1,36,0,0,1.798464557,0,0,0
10804,21103,21105,MULTILANE,0.059375,LAUREL DR,14,3,3,9,17,0,0,11.81864989,0,0,0
10805,15018,2362,MULTILANE,0.052717,SHERWOOD DR,14,2,2,9,32,0,4.521774182,0,0,0,0
10806,14991,21611,MULTILANE,0.370804,SHERWOOD DR,14,2,2,2,32,2,0,7.476678358,0,0,0
10807,15005,14991,MULTILANE,0.058078,SHERWOOD DR,14,2,2,3,32,2,0,2.056519816,0,0,0
10808,3259,15005,MULTILANE,0.132471,SHERWOOD DR,14,2,2,1,32,2,0,2.778806086,0,0,0
10809,3398,3259,MULTILANE,0.081401,SHERWOOD DR,14,2,2,9,17,1,0,1.636252316,0,0,0
10810,20456,20480,MULTILANE,0.044019,SHERWOOD DR,14,2,2,9,17,1,0,0.40704184,0,0,0
10811,3398,20456,MULTILANE,0.052152,SHERWOOD DR,14,2,2,9,17,1,0.276772056,0,0,0,0
10812,4617,20533,MULTILANE,0.043171,JOHN ST,14,3,0,9,17,0,0.309362186,0,0,0,0
10813,21624,4602,MULTILANE,0.271563,JOHN ST,16,2,2,2,28,0,15.72065153,0,0,0,0
10814,20533,21627,MULTILANE,0.092062,HWY 68,16,2,2,9,19,0,0.708653858,0,0,0,0
10815,19286,4689,MULTILANE,0.062487,HWY 68,14,2,2,1,36,0,0,13.6197771,0,0,0
10816,21627,4840,MULTILANE,0.055366,HWY 68,16,2,2,9,19,0,0.197699689,0,0,0,0
10817,4840,4765,MULTILANE,0.065131,HWY 68,16,2,2,9,32,0,0,0.25617169,0,0,0
10818,4765,4902,MULTILANE,0.065703,HWY 68,16,2,2,9,32,0,0,0.907504965,0,0,0
10819,4799,5016,MULTILANE,0.038161,JOHN ST,16,2,2,2,28,3,0.936909923,0,0,0,0
10820,4902,4853,MULTILANE,0.088559,HWY 68,16,2,2,9,32,0,0,0.471593201,0,0,0
10821,5016,4865,MULTILANE,0.137694,JOHN ST,16,2,2,2,28,3,2.400887607,0,0,0,0
10822,5096,4849,MULTILANE,0.061771,HWY 68,14,2,2,9,32,0,0,0.337065048,0,0,0
10823,4853,5096,MULTILANE,0.090817,HWY 68,16,2,2,9,32,0,0,0.33847929,0,0,0
10824,4865,4913,MULTILANE,0.104587,JOHN ST,16,2,2,4,24,0,0,0.764541426,0,0,0
10825,4913,5014,TWO LANE,0.051875,JOHN ST,16,1,1,4,24,0,0,1.611609471,0,0,0
10826,5014,4929,TWO LANE,0.048428,JOHN ST,16,1,1,4,24,0,0,1.991909007,0,0,0
10827,4929,4931,TWO LANE,0.046703,JOHN ST,16,1,1,4,24,0,0,3.574326282,0,0,0
10828,4931,21497,TWO LANE,0.038733,JOHN ST,16,1,1,3,25,0,3.781844312,0,0,0,0
10829,21497,21624,MULTILANE,0.236974,JOHN ST,16,2,2,2,28,0,0,4.306265063,0,0,0
10830,4799,15809,MULTILANE,0.274203,JOHN ST,14,2,2,1,36,0,0,29.48651164,0,0,0
10831,15809,4689,MULTILANE,0.012157,HWY 68,14,2,2,1,36,0,1.114569311,0,0,0,0
10832,4849,19286,MULTILANE,0.220292,HWY 68,14,2,2,1,32,0,4.208938969,0,0,0,0
10833,21664,15835,FREEWAY,3.037382,HWY 101,2,0,2,1,56,0,0,6.090524628,0,0,0
10834,21666,21667,TWO LANE,0.795743,GOULD RD,9,1,1,1,30,0,9.888526336,0,0,0,0
10835,21667,21664,TWO LANE,0.022351,GOULD RD,9,1,1,1,30,0,0,0.012484122,0,0,0
10836,20611,21664,FREEWAY,0.322047,HWY 101,2,0,2,1,56,0,0.389448301,0,0,0,0
10837,20607,21667,FREEWAY,0.249855,HWY 101,2,2,0,1,56,0,0,0.08154416,0,0,0
10838,6005,19290,MULTILANE,0.26156,ABBOTT ST,16,2,2,9,19,2,0,0.198300429,0,0,0
10839,5635,5779,TWO LANE,0.128401,WILGART WAY,19,1,1,3,18,0,0,0.592129124,0,0,0
10840,21678,14012,TWO LANE,2.652705,PLEYTO CEMETERY,9,1,1,1,30,0,133.3058976,0,0,0,0
10841,16640,21681,TWO LANE,0.190741,BROOKLYN ST,19,1,1,2,19,0,0,2.111301335,0,0,0
10842,16679,21683,TWO LANE,0.723447,ALLISON RD,19,1,1,2,19,0,3.573713027,0,0,0,0
10843,93,65,TWO LANE,0.543732,HALL RD,2,1,1,1,38,2,17.5422696,0,0,0,0
10844,65,16715,TWO LANE,0.062044,ELKHORN RD,9,1,1,1,30,0,0,41.92765929,0,0,0
10845,21688,21689,TWO LANE,0.868804,BONNEY RD,9,1,1,1,30,0,0,86.47161519,0,0,0
10846,214,21691,TWO LANE,0.04763,WILD HORSE RD,19,1,1,1,21,0,0,19.24770085,0,0,0
10847,246,21693,TWO LANE,0.393803,VIA GUISEPPE LN,19,1,1,1,21,0,107.9529039,0,0,0,0
10848,21694,21695,TWO LANE,0.233767,FREMONT PEAK STA,9,1,1,1,30,0,159.7699343,0,0,0,0
10849,21696,16667,TWO LANE,0.664248,VEGA RD,9,1,1,1,30,0,84.29809505,0,0,0,0
10850,23,21699,TWO LANE,0.917186,CARPENTERIA RD,7,1,1,1,31,0,22.73974456,0,0,0,0
10851,150,141,TWO LANE,0.746276,HWY 1,2,1,1,1,56,0,17.22064075,0,0,0,0
10852,441,21703,TWO LANE,0.108591,MONTEREY DUNES W,9,1,1,1,30,0,1.369408109,0,0,0,0
10853,21703,502,TWO LANE,0.1096,MONTEREY DUNES W,9,1,1,1,30,0,1.138282886,0,0,0,0
10855,12176,21709,TWO LANE,2.465927,VALLEY HILLS LN,9,1,1,1,30,0,699.3928919,0,0,0,0
10856,53,21711,TWO LANE,0.258056,SALINAS RD,6,1,1,1,38,0,0,17.33127854,0,0,0
10857,21711,16684,TWO LANE,0.340336,SALINAS RD,6,1,1,1,38,0,0,10.74401725,0,0,0
10858,21711,21715,TWO LANE,0.040984,FAIR WAY,9,1,1,1,30,0,0.625182325,0,0,0,0
10859,21716,16667,TWO LANE,1.619959,VEGA RD,9,1,1,1,30,0,92.17374907,0,0,0,0
10860,21689,21719,TWO LANE,0.499561,SAN MIGUEL CANYO,9,1,1,1,30,0,0,5.525766708,0,0,0
10861,105,21689,TWO LANE,0.702137,SAN MIGUEL CANYO,9,1,1,1,30,0,47.57090191,0,0,0,0
10862,105,18344,TWO LANE,0.431731,SAN MIGUEL CANYO,7,1,1,1,21,0,0,24.50200204,0,0,0
10863,21724,18344,TWO LANE,0.178942,SAN MIGUEL CANYO,2,1,1,1,37,2,6.445655673,0,0,0,0
10864,21726,21724,TWO LANE,0.041809,SAN MIGUEL CANYO,2,1,1,1,56,2,0,2.889999254,0,0,0
10865,122,21726,TWO LANE,0.444453,SAN MIGUEL CANYO,2,1,1,1,37,2,0,56.91529885,0,0,0
10866,17826,122,TWO LANE,1.625705,SAN MIGUEL CANYO,2,1,1,1,37,2,0,278.6280602,0,0,0
10867,21732,17826,TWO LANE,0.033913,SAN MIGUEL CANYO,2,1,1,1,56,2,18.27452752,0,0,0,0
10868,19140,21732,TWO LANE,0.352688,SAN MIGUEL CANYO,2,1,1,1,37,2,71.91425233,0,0,0,0
10869,21736,19140,TWO LANE,0.025249,SAN MIGUEL CANYO,2,1,1,1,56,2,3.101043501,0,0,0,0
10870,19446,21736,TWO LANE,0.246304,SAN MIGUEL CANYO,2,1,1,2,37,2,29.01673004,0,0,0,0
10871,19446,16752,TWO LANE,0.034929,SAN MIGUEL CANYO,14,1,1,2,37,2,0,2.711413726,0,0,0
10872,21742,16752,TWO LANE,0.594144,SAN MIGUEL CANYO,14,1,1,1,37,2,51.53060272,0,0,0,0
10873,221,21742,TWO LANE,0.32186,SAN MIGUEL CANYO,14,1,1,1,37,2,16.11545643,0,0,0,0
10874,224,221,TWO LANE,0.357365,SAN MIGUEL CANYO,14,1,1,1,37,2,24.23266413,0,0,0,0
10875,21748,224,TWO LANE,0.141976,SAN MIGUEL CANYO,14,1,1,9,37,2,0,0.653579792,0,0,0
10876,21696,21751,TWO LANE,0.599213,SAN MIGUEL CANYO,9,1,1,1,30,0,0,11.24599161,0,0,0
10877,17562,14924,MULTILANE,0.161284,HWY 101,12,0,2,1,52,0,0,9.756538812,0,0,0
10878,21719,21755,TWO LANE,0.452745,SAN MIGUEL CANYO,9,1,1,1,30,0,0,30.53337883,0,0,0
10879,21756,21757,TWO LANE,0.26584,PAJARO HILLS DR,9,1,1,1,30,0,168.0693727,0,0,0,0
10880,15243,16706,TWO LANE,1.248672,SAN JUAN RD,2,1,1,1,32,0,131.1465511,0,0,0,0
10881,16706,50,TWO LANE,0.45286,SAN JUAN RD,2,1,1,1,23,0,0,47.06293892,0,0,0
10882,50,98,TWO LANE,0.632218,SAN JUAN RD,2,1,1,1,23,0,0,57.62073937,0,0,0
10883,98,103,TWO LANE,0.747838,SAN JUAN RD,2,1,1,1,23,0,3.004962691,0,0,0,0
10884,103,107,TWO LANE,0.388865,SAN JUAN RD,2,1,1,1,23,0,60.16370818,0,0,0,0
10885,107,21769,TWO LANE,0.394326,SAN JUAN RD,2,1,1,1,23,0,0,19.31930152,0,0,0
10886,21769,110,TWO LANE,0.120966,SAN JUAN RD,2,1,1,1,23,0,0.88572815,0,0,0,0
10887,110,124,TWO LANE,0.364986,SAN JUAN RD,2,1,1,1,23,0,13.7085051,0,0,0,0
10888,124,21775,TWO LANE,0.320067,SAN JUAN RD,2,1,1,9,46,0,7.067828041,0,0,0,0
10889,21775,21777,RAMP,0.052243,HWY 101 RAMP,77,1,0,1,36,0,0,2.636446415,0,0,0
10890,16632,16637,TWO LANE,0.069859,SAN JUAN RD,14,1,1,9,17,0,3.234360787,0,0,0,0
10891,16653,16651,TWO LANE,0.109057,SAN JUAN RD,14,1,1,9,32,0,3.473563144,0,0,0,0
10892,16651,16632,TWO LANE,0.062932,SAN JUAN RD,14,1,1,9,17,0,1.024148596,0,0,0,0
10893,21751,15243,TWO LANE,0.841781,SAN JUAN RD,2,1,1,1,32,0,6.338229642,0,0,0,0
10894,21751,21787,TWO LANE,0.494698,SAN JUAN RD,2,1,1,1,32,0,0,6.496330572,0,0,0
10895,21716,42,TWO LANE,0.215039,LEWIS RD,9,1,1,1,30,0,0,8.698085475,0,0,0
10896,16691,21791,TWO LANE,0.867402,LEWIS RD,9,1,1,1,30,0,3.966869019,0,0,0,0
10897,16683,21791,TWO LANE,0.107656,LEWIS RD,19,1,1,1,21,0,0.679424116,0,0,0,0
10898,21719,16674,TWO LANE,0.909696,LEWIS RD,9,1,1,1,30,0,305.6602653,0,0,0,0
10899,21716,16674,TWO LANE,1.456432,LEWIS RD,9,1,1,1,30,0,349.8647219,0,0,0,0
10900,53,21799,TWO LANE,0.247097,HILLCREST RD,9,1,1,1,30,0,0,37.11890674,0,0,0
10901,21799,16664,TWO LANE,0.081236,HILLCREST RD,9,1,1,2,37,0,0,6.486487201,0,0,0
10903,16023,21805,TWO LANE,0.299273,OLD STAGE RD,6,1,1,1,48,0,0,17.41954974,0,0,0
10904,21805,16018,TWO LANE,0.001893,OLD STAGE RD,9,1,1,1,30,0,0,0,0,0,0
10905,21805,21809,TWO LANE,0.171684,FOOTHILL DR,9,1,1,1,30,0,10.63299304,0,0,0,0
10906,21809,21811,TWO LANE,0.34056,FOOTHILL DR,9,1,1,1,30,0,147.7982929,0,0,0,0
10907,8380,8330,TWO LANE,0.096502,HILLCREST AVE,19,1,1,2,19,0,0,8.153564974,0,0,0
10908,8380,17235,TWO LANE,0.103836,HILLCREST AVE,19,1,1,3,18,0,17.25131758,0,0,0,0
10909,17235,8436,TWO LANE,0.040703,HILLCREST AVE,19,1,1,3,18,0,0.106305901,0,0,0,0
10910,8422,17457,TWO LANE,0.049557,HILLCREST AVE,19,1,1,1,21,0,0,2.364386411,0,0,0
10911,8402,17457,TWO LANE,0.036886,HILLCREST AVE,19,1,1,1,21,0,0,0.288655439,0,0,0
10912,8495,8402,TWO LANE,0.064079,HILLCREST AVE,19,1,1,3,18,0,3.260990453,0,0,0,0
10913,8495,8446,TWO LANE,0.128582,HILLCREST AVE,19,1,1,2,19,0,0,25.44051393,0,0,0
10914,8446,17257,TWO LANE,0.095702,HILLCREST AVE,19,1,1,2,19,0,16.37880571,0,0,0,0
10915,21828,274,TWO LANE,0.310419,COKER RD,19,1,1,1,21,0,0,77.16489276,0,0,0
10916,21830,21831,TWO LANE,0.089631,BERTA CANYON RD,19,1,1,1,21,0,0,17.20037986,0,0,0
10917,21828,21830,TWO LANE,0.093315,BERTA WAY,19,1,1,1,21,0,6.065669022,0,0,0,0
10918,16731,21830,TWO LANE,0.417496,BERTA CANYON RD,19,1,1,2,19,0,169.4947591,0,0,0,0
10919,333,21828,TWO LANE,0.458829,COKER RD,19,1,1,1,21,0,200.0523364,0,0,0,0
10920,21031,21839,MULTILANE,0.105104,MAIN ST,14,2,2,9,37,0,1.949963607,0,0,0,0
10921,21840,21841,TWO LANE,0.081133,BUENA VIST RD,17,1,1,1,26,0,0,2.907154754,0,0,0
10922,4013,3948,TWO LANE,0.096278,COOLIDGE DR,16,1,1,2,45,2,0,9.944670469,0,0,0
10923,21844,5684,MULTILANE,0.012543,4TH ST,14,2,2,9,17,0,0.280395268,0,0,0,0
10924,265,21847,TWO LANE,0.228448,SANDY HILL DR,19,1,1,1,21,0,113.9330176,0,0,0,0
10926,21850,21851,TWO LANE,0.309363,MARJORIE RD,19,1,1,2,19,0,81.95774449,0,0,0,0
10927,21850,21853,TWO LANE,0.0369,OAK HEIGHTS DR,19,1,1,2,19,0,48.02220763,0,0,0,0
10928,21853,21855,TWO LANE,0.23156,SHADY DR,19,1,1,2,19,0,91.02208095,0,0,0,0
10930,535,21859,TWO LANE,0.476351,ASSISI WAY,19,1,1,1,21,0,90.83046375,0,0,0,0
10931,21859,530,TWO LANE,0.384683,DAMIAN WAY,19,1,1,2,19,0,53.82064759,0,0,0,0
10932,16738,21863,TWO LANE,0.10389,FALLEN LEAF LN,19,1,1,2,19,0,38.66240734,0,0,0,0
10933,241,16738,TWO LANE,0.21427,FALLEN LEAF LN,19,1,1,2,19,0,95.16848667,0,0,0,0
10934,19135,16716,TWO LANE,0.067733,MAHER RD,7,1,1,1,31,0,0,16.80452993,0,0,0
10935,12167,21869,TWO LANE,0.345184,FAWN CT,19,1,1,2,19,0,0,28.74793656,0,0,0
10936,9202,9339,MULTILANE,0.128744,BROADWAY AVE,16,2,2,4,32,0,28.25634373,0,0,0,0
10937,21872,21873,TWO LANE,1.433994,SOMAVIA RD,9,1,1,1,30,0,7.13091197,0,0,0,0
10938,21874,17590,TWO LANE,0.545353,OLD STAGE RD,7,1,1,1,48,0,0,22.99529048,0,0,0
10939,10610,21874,TWO LANE,0.191128,OLD STAGE RD,7,1,1,1,48,0,0,3.332566089,0,0,0
10940,21878,21874,TWO LANE,1.334987,ENCINAL RD,9,1,1,1,30,0,0,49.10698087,0,0,0
10941,16023,21881,TWO LANE,1.446362,OLD STAGE RD,6,1,1,1,48,0,0,11.1320826,0,0,0
10942,21882,17591,TWO LANE,0.968987,OLD STAGE RD,6,1,1,1,48,0,10.87260059,0,0,0,0
10943,21884,21885,TWO LANE,0.150705,CALLE EL ROSARIO,9,1,1,1,30,0,3.08138179,0,0,0,0
10944,21884,21887,TWO LANE,0.036363,CALLE EL ROSARIO,9,1,1,4,21,0,0.713315849,0,0,0,0
10945,21885,21887,TWO LANE,0.109552,CALLE EL ROSARIO,9,1,1,4,21,0,0,2.368065942,0,0,0
10946,21890,21885,TWO LANE,0.103865,CALLE EL ROSARIO,9,1,1,4,21,0,0,8.062778183,0,0,0
10947,21887,21890,TWO LANE,0.315075,CALLE EL ROSARIO,9,1,1,1,30,0,10.43084412,0,0,0,0
10948,21882,21884,TWO LANE,0.365309,CALLE EL ROSARIO,9,1,1,1,30,0,16.39566396,0,0,0,0
10949,21896,21897,TWO LANE,0.035636,CARPENTER RD,17,1,1,2,23,0,19.66977057,0,0,0,0
10950,21898,21896,TWO LANE,0.15382,UPPER TRL,19,1,1,2,19,0,0,45.61326635,0,0,0
10951,16869,21901,TWO LANE,0.370292,HWY 68,2,1,1,2,52,0,44.32560578,0,0,0,0
10952,21902,21901,TWO LANE,0.283018,CORRAL DE TIERRA,8,1,1,2,50,0,0,11.26917641,0,0,0
10953,11553,21902,TWO LANE,0.189258,MOUNTAIN QUAIL R,9,1,1,2,37,0,0,4.419792356,0,0,0
10954,21906,21907,TWO LANE,0.100606,CORRAL DE TIERRA,8,1,1,1,49,0,15.96538414,0,0,0,0
10955,21908,21909,TWO LANE,0.094697,AVENIDA PRINCIPA,9,1,1,1,30,0,0,1.945595729,0,0,0
10956,21907,21908,TWO LANE,0.080578,AVENIDA PRINCIPA,9,1,1,1,30,0,0,2.179133298,0,0,0
10957,21909,21913,TWO LANE,0.619187,CUESTA VERDE,9,1,1,1,30,0,0,15.06585149,0,0,0
10959,21902,21906,TWO LANE,0.784715,CORRAL DE TIERRA,8,1,1,1,49,0,99.20776047,0,0,0,0
10960,21918,21906,TWO LANE,0.40294,VEREDA DEL PORTA,9,1,1,1,30,0,4.929570075,0,0,0,0
10962,21918,21920,TWO LANE,0.293807,VEREDA DEL VALLE,9,1,1,1,30,0,37.8967145,0,0,0,0
10963,11570,21901,TWO LANE,1.247961,HWY 68,2,1,1,1,52,0,0,210.317076,0,0,0
10965,21928,21929,TWO LANE,0.279479,PASEO BARRANCO,9,1,1,1,30,0,0,19.01010829,0,0,0
10966,21913,21929,TWO LANE,0.088748,AVENIDA PRINCIPA,9,1,1,1,30,0,68.38508165,0,0,0,0
10967,21929,21933,TWO LANE,0.17857,AVENIDA PRINCIPA,9,1,1,1,30,0,132.5501169,0,0,0,0
10968,21907,21935,TWO LANE,0.394814,CORRAL DE TIERRA,8,1,1,1,49,0,0,34.36008463,0,0,0
10969,21936,21937,TWO LANE,0.141184,PASEO DEL CHAPAR,9,1,1,1,30,0,7.615827826,0,0,0,0
10970,21935,18540,TWO LANE,0.057347,CASTLEROCK RD,9,1,1,2,37,0,0,12.30127229,0,0,0
10971,21935,21936,TWO LANE,0.054562,CORRAL DE TIERRA,8,1,1,2,50,0,0,8.458390324,0,0,0
10972,21942,21943,TWO LANE,2.328896,CALERA CANYON RD,9,1,1,1,30,0,0,216.640988,0,0,0
10973,21936,21943,TWO LANE,0.437659,CORRAL DE TIERRA,8,1,1,1,49,0,31.13598961,0,0,0,0
10974,21946,20116,TWO LANE,0.713213,DEER TRAIL RD,9,1,1,1,30,0,172.0010452,0,0,0,0
10975,21946,21943,TWO LANE,0.598917,CORRAL DE TIERRA,8,1,1,1,49,0,0,81.49262175,0,0,0
10976,12174,21946,TWO LANE,1.26771,CORRAL DE TIERRA,8,1,1,1,49,0,0,93.18849859,0,0,0
10977,21952,21953,TWO LANE,0.263534,ROBLEY RD,9,1,1,1,30,0,0,70.0544122,0,0,0
