ptaz,ataz,da,s2,s3,wt,dt,wk,bk
652,658,0.16805267947335414,0.009885451733726708,0.0,0.0,0.0,0.00039304608882886167,0.0016688227040904185
652,660,0.06804116397104656,0.0,0.0,0.0,0.0,0.0009386010645244916,0.0010202349644289784
652,661,0.23259823646022196,0.009691593185842586,0.0,0.0,0.0,0.003601478777764528,0.0041086915761708405
652,663,0.2059524676993895,0.009361475804517695,0.0,0.0,0.0,0.010768463987074846,0.003917592509018074
652,710,0.12,0.01,0.0,0.0,0.0,0.0,0.0
652,1079,0.19688422399263186,0.0098442111996316,0.0,0.0,0.0,0.0011401837124306324,0.002131381095305917
652,1080,0.7571599555904244,0.03882871567130383,0.009707178917825956,0.0,0.0,0.012443735980404116,0.011860413840041495
652,1081,0.7393321014337834,0.038912215864935984,0.009728053966233996,0.0,0.0,0.01102123342380553,0.011006395311241172
652,1084,0.09841030417950304,0.0098410304179503,0.0,0.0,0.0,0.0008047547194337273,0.0009439106831129363
652,1085,0.17868179821174415,0.009926766567319131,0.0,0.0,0.0,0.0005332149598013357,0.0008582202611353552
652,1088,0.1490468390691372,0.009936455937942484,0.0,0.0,0.0,0.0,0.0010167049929203362
652,1126,0.28,0.03,0.01,0.0,0.0,0.0,0.0
652,1127,0.33,0.04,0.01,0.0,0.0,0.0,0.0
652,1128,0.04,0.0,0.0,0.0,0.0,0.0,0.0
652,1132,0.34,0.03,0.01,0.0,0.0,0.0,0.0
652,1133,0.03,0.0,0.0,0.0,0.0,0.0,0.0
658,649,0.01977566478028278,0.0,0.0,0.0,0.0,5.542588136295081e-05,0.00016890933835428298
