,oid_,id,zone_id,co_tazid,tazid,co_fips,co_name,residentia,households,population,jobs1,jobs3,jobs4,jobs5,jobs6,jobs7,jobs9,jobs10,avgincome,enrol_elem,enrol_midl,enrol_high,hhsize_lc1,hhsize_lc2,hhsize_lc3,pct_poplc1,pct_poplc2,pct_poplc3,pct_ag1,pct_ag2,pct_ag3,inc1,inc2,inc3,inc4,park_score,park_area,school_cd,coll_enrol,th_score,comm_rail,light_rail,gqu_ratio,node_id,jobs_total,mixed_use,area_sqmil
2305,2305,0,2307,351163,1163,35,SALT LAKE,0,37,109,14,46,65,25,205,1356,489,72,29125.0,0.0,0.0,0.0,1.802425,4.2521,1.713,0.306075,0.564075,0.12985,0.16695,0.712475,0.120575,0.501501826,0.282392993,0.155588851,0.06051633,0,0,0,0,0,0,0,0.0,69665,1711,36.21681922,0.0617763
2364,2364,0,2366,350806,806,35,SALT LAKE,0,0,0,6,13,1,170,7,118,24,86,27591.0,0.0,0.0,0.0,2.23,5.42,2.19,0.28,0.62,0.1,0.32,0.59,0.09,0.525013744,0.283672347,0.138537658,0.052776251,0,0,0,0,0,0,0,0.0,70312,315,0.0,0.0617763
2366,2366,0,2368,350992,992,35,SALT LAKE,0,149,264,13,113,1,14,64,169,42,178,47302.0,0.0,0.0,0.0,1.385,3.2599,1.3457,0.3068,0.5758,0.1174,0.06,0.8226,0.1174,0.284750726,0.252014108,0.280210244,0.183024922,0,0,0,0,0,0,0,0.0,73216,374,106.5506692,0.0617763
2384,2384,0,2386,350802,802,35,SALT LAKE,0,1,1,1,101,39,0,0,32,7,0,29459.0,0.0,0.0,0.0,1.0,2.0,1.0,0.28,0.62,0.1,0.32,0.59,0.09,0.495016611,0.282392027,0.159468439,0.063122924,0,0,0,0,0,0,0,0.0,70324,173,0.994252874,0.0617763
2463,2463,0,2465,351032,1032,35,SALT LAKE,0,14,29,0,0,0,0,0,0,0,0,141300.69,0.0,0.0,0.0,1.8517,4.5236,1.8281,0.2518,0.49,0.2582,0.2191,0.5327,0.2482,0.008111272,0.020790188,0.145208091,0.825890449,0,0,0,0,1,0,0,0.0,75367,0,0.0,0.0617763
2491,2491,0,2493,350751,751,35,SALT LAKE,0,25,82,0,0,0,0,0,0,0,0,50113.66,2.424817073,0.0,0.0,2.08255,4.985825,2.0128,0.2503,0.602375,0.147325,0.335025,0.529125,0.13585,0.246339691,0.241652736,0.296484071,0.215523502,3,58709,0,0,0,0,0,0.0,79555,0,0.0,0.0617763
2510,2510,0,2512,350801,801,35,SALT LAKE,0,121,481,0,0,0,0,0,0,0,0,38368.67,0.912255717,1.246902287,0.0,1.7787,4.16745,1.77135,0.21315,0.7207,0.06615,0.2352,0.706,0.0588,0.341816251,0.262984599,0.251194902,0.144004249,3,32521,0,0,0,0,0,0.0,76617,0,0.0,0.0617763
2532,2532,0,2534,350751,751,35,SALT LAKE,0,0,0,0,0,0,0,0,0,0,0,53680.0,0.0,0.0,0.0,1.8738,4.511,1.8044,0.2082,0.661675,0.130125,0.303625,0.574925,0.12145,0.231732419,0.238250429,0.303259005,0.226758148,0,0,0,0,0,0,0,0.0,79645,0,0.0,0.0617763
2542,2542,0,2544,351104,1104,35,SALT LAKE,0,201,454,19,0,0,0,4,1,18,0,50101.53,0.194900881,0.0,0.0,1.131725,2.70745,1.1075,0.258875,0.67385,0.067275,0.147925,0.792325,0.05975,0.286179587,0.247504942,0.273569901,0.19274557,3,36106,0,0,0,0,0,0.0,71844,24,21.44,0.0617763
2586,2586,0,2588,351040,1040,35,SALT LAKE,0,292,570,1,46,0,0,97,72,0,10,27471.925,0.996631579,0.0,0.0,1.3315,3.17005,1.284,0.3275,0.52245,0.15005,0.16685,0.6903,0.14285,0.521386083,0.26556211,0.117295558,0.09575625,1,403,3,0,0,0,0,0.0,74897,216,124.1574803,0.0617763
2600,2600,0,2602,351027,1027,35,SALT LAKE,0,0,0,10,4,0,1,0,18,8,0,57204.475,0.0,0.0,0.0,1.5228,3.5814,1.44525,0.23265,0.66865,0.0987,0.1269,0.78145,0.09165,0.362880886,0.265927978,0.239612188,0.131578947,0,0,0,0,0,0,0,0.0,76167,33,0.0,0.0617763
2606,2606,0,2608,351027,1027,35,SALT LAKE,0,0,0,0,4,0,40,0,0,0,0,39792.55,0.0,0.0,0.0,2.157225,5.07445,2.047675,0.3297,0.5306,0.1397,0.180825,0.689475,0.1297,0.318707407,0.25818311,0.262666444,0.160443039,0,0,0,0,0,0,0,0.0,76192,44,0.0,0.0617763
2614,2614,0,2616,351032,1032,35,SALT LAKE,0,16,45,0,0,0,0,0,0,0,0,132673.945,0.0,0.0,0.0,1.8232,4.4639,1.8013,0.255325,0.4922,0.252475,0.216575,0.54095,0.242475,0.010704253,0.025020205,0.15022471,0.814050832,3,127987,0,0,1,0,0,0.0,75802,0,0.0,0.0617763
2628,2628,0,2630,351121,1121,35,SALT LAKE,0,7,16,17,4,2,16,49,144,374,129,19059.5,0.0,0.0,0.0,1.812,4.2685,1.7175,0.33,0.53,0.14,0.18,0.69,0.13,0.671135008,0.288502615,0.033070634,0.007291743,0,0,0,0,0,0,0,0.0,71853,232,6.79497908,0.0617763
2649,2649,0,2651,351032,1032,35,SALT LAKE,0,68,184,0,0,0,0,0,0,0,0,138363.0,0.0,0.0,0.0,1.84,4.52,1.82,0.25,0.49,0.26,0.22,0.53,0.25,0.008295325,0.021261937,0.146036295,0.824406443,0,0,0,0,1,0,0,0.0,75753,0,0.0,0.0617763
2662,2662,0,2664,351082,1082,35,SALT LAKE,0,161,313,124,21,45,3,339,547,341,2,33586.07,0.0,0.0,0.0,1.4168,3.4533,1.3283,0.3788,0.5642,0.057,0.1525,0.7985,0.049,0.452654526,0.277419808,0.185646531,0.084279135,0,0,0,0,0,0,0,0.0,73113,1079,140.0959677,0.0617763
2824,2824,0,2827,351075,1075,35,SALT LAKE,0,0,0,92,6142,0,0,0,5,6,0,208873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.749119997,73694,6239,0.0,0.0617763
2826,2826,0,2829,351033,1033,35,SALT LAKE,0,50,145,0,0,0,0,0,0,0,0,168800.7325,0.0,0.0,0.0,1.961225,4.5573,1.903925,0.26865,0.49,0.24135,0.210675,0.557975,0.23135,0.001989506,0.005099349,0.117661157,0.875249989,0,0,0,0,0,0,0,0.0,75224,0,0.0,0.0617763
2880,2880,0,2883,351137,1137,35,SALT LAKE,0,0,0,98,13,3,173,71,15,509,83,17918.0,0.0,0.0,0.0,1.3872,3.264,1.3124,0.2244,0.6804,0.0952,0.1224,0.7892,0.0884,0.69,0.29,0.02,0.0,0,0,0,0,0,0,0,0.0,70655,373,0.0,0.0617763
2898,2898,0,2901,351032,1032,35,SALT LAKE,0,5,15,0,0,0,0,0,0,0,0,138363.0,0.0,0.0,0.0,1.84,4.52,1.82,0.25,0.49,0.26,0.22,0.53,0.25,0.008295325,0.021261937,0.146036295,0.824406443,0,0,0,0,1,0,0,0.0,76191,0,0.0,0.0617763
2921,2921,0,2924,351048,1048,35,SALT LAKE,0,147,291,0,494,473,1,15,76,26,7,60964.75,0.0,0.0,0.0,1.36975,3.222125,1.346875,0.31575,0.514125,0.170125,0.1755,0.6615,0.163,0.257531761,0.239834647,0.285319153,0.21731444,3,27998,0,0,0,0,0,0.0,74825,1059,129.0820896,0.0617763
2975,2975,0,2978,351132,1132,35,SALT LAKE,0,222,505,0,0,0,0,0,0,0,0,63075.5,0.0,0.0,0.0,1.4905,3.596,1.4305,0.3405,0.553,0.1065,0.186,0.7175,0.0965,0.169252246,0.21651212,0.322409353,0.29182628,0,0,0,0,0,0,0,0.0,71413,0,0.0,0.0617763
2979,2979,0,2982,350801,801,35,SALT LAKE,0,123,492,0,0,0,0,0,0,0,0,39062.6,1.071626016,1.127804878,0.0,2.404,5.6956,2.362,0.2836,0.6264,0.09,0.3328,0.5872,0.08,0.355749991,0.264906288,0.243094707,0.136249014,3,47506,0,0,0,0,0,0.0,71421,0,0.0,0.0617763
3026,3026,0,3029,350974,974,35,SALT LAKE,0,370,829,1076,495,49,44,3828,5833,221,381,47302.0,0.0,0.0,0.0,1.8974,4.4601,1.83605,0.33055,0.4231,0.24635,0.05895,0.6947,0.24635,0.284742735,0.252024769,0.280202019,0.183030477,0,0,2,0,0,0,1,0.0,73642,11325,358.2941428,0.0617763
3068,3068,0,3071,351085,1085,35,SALT LAKE,0,498,1001,64,4,91,0,8,13,96,0,29575.15,0.093271728,0.0,0.0,1.45775,3.4556,1.4202,0.37735,0.51685,0.1058,0.102,0.79575,0.10225,0.48705632,0.279863668,0.16276953,0.070310482,1,4242,0,0,0,0,0,0.0,73404,180,132.2123894,0.0617763
3141,3141,0,3144,350785,785,35,SALT LAKE,0,198,658,5,0,0,0,0,0,0,0,27818.0,0.0,0.0,0.0,1.88,4.4,1.87,0.29,0.62,0.09,0.3,0.62,0.08,0.521566365,0.283434504,0.141236575,0.053762555,0,0,0,0,0,0,0,0.0,72986,5,4.876847291,0.0617763
3146,3146,0,3149,350793,793,35,SALT LAKE,0,0,0,0,4,0,17,4,11,2,2,31274.445,0.0,0.0,0.0,0.53615,1.27235,0.50585,0.10785,0.8539,0.03825,0.0528,0.91145,0.03575,0.67454516,0.288785311,0.030627016,0.006042514,0,0,0,0,0,0,0,0.0,72236,36,0.0,0.0617763
3182,3182,0,3185,350779,779,35,SALT LAKE,0,0,0,0,45,2,293,1,63,0,240,54363.0,0.0,0.0,0.0,1.0,2.17,1.0,0.28,0.62,0.1,0.32,0.59,0.09,0.226932668,0.236907731,0.304239401,0.2319202,0,0,0,0,0,0,0,0.0,73414,404,0.0,0.0617763
3184,3184,0,3187,351032,1032,35,SALT LAKE,0,25,73,0,0,0,0,0,0,0,0,139913.4475,0.0,0.0,0.0,1.846175,4.5219,1.824275,0.25095,0.49,0.25905,0.219525,0.531425,0.24905,0.008201488,0.021021422,0.145614046,0.825163044,0,0,0,0,0,0,0,0.0,75588,0,0.0,0.0617763
3190,3190,0,3193,350806,806,35,SALT LAKE,0,0,0,1,4,0,15,12,42,31,10,28039.32,0.0,0.0,0.0,1.7373,4.2042,1.7069,0.2247,0.69505,0.08025,0.2568,0.670975,0.072225,0.524738708,0.283660609,0.138729567,0.052871116,0,0,0,0,0,0,0,0.0,70314,74,0.0,0.0617763
3208,3208,0,3211,351057,1057,35,SALT LAKE,0,500,1003,5,45,14,0,179,324,0,2,41396.35,0.0,0.058474576,0.0,1.3585,3.182,1.3145,0.373,0.4945,0.1325,0.08,0.7875,0.1325,0.350762772,0.264075359,0.245754116,0.139407753,0,0,0,0,0,0,0,0.0,74210,567,265.6982193,0.0617763
3257,3257,0,3260,350806,806,35,SALT LAKE,0,0,0,22,46,0,57,18,214,35,184,27591.0,0.0,0.0,0.0,2.23,5.42,2.19,0.28,0.62,0.1,0.32,0.59,0.09,0.525013744,0.283672347,0.138537658,0.052776251,0,0,0,0,0,0,0,0.0,70653,357,0.0,0.0617763
3278,3278,0,3281,350956,956,35,SALT LAKE,0,307,678,28,21,60,37,124,1759,3,25,39558.0,0.0,0.0,0.0,0.965575,2.307925,0.981825,0.25335,0.634325,0.112325,0.01805,0.869625,0.112325,0.36491865,0.266547506,0.238190343,0.1303435,0,0,0,0,0,0,1,0.0,73965,2029,266.6536815,0.0617763
3300,3300,0,3303,351089,1089,35,SALT LAKE,0,313,626,4,0,0,0,7,0,0,3,29383.28,0.0,0.0,0.0,1.323,3.1654,1.3384,0.3986,0.5316,0.0698,0.087,0.8432,0.0698,0.500723538,0.281843208,0.155090271,0.062342983,1,371,0,0,0,0,0,0.0,76420,11,10.62654321,0.0617763
3322,3322,0,3325,350791,791,35,SALT LAKE,0,100,322,0,6,0,155,4,0,25,24,35481.0,0.0,0.0,0.0,1.9984,4.8608,1.9328,0.29,0.5876,0.1224,0.2716,0.616,0.1124,0.436736674,0.27550098,0.195381436,0.09238091,3,7086,0,0,0,0,0,0.0,72662,165,62.26415094,0.0617763
3334,3334,0,3337,351033,1033,35,SALT LAKE,0,29,73,0,0,0,0,0,0,0,0,179797.165,0.0,0.0,0.0,1.9394,4.54215,1.87685,0.26745,0.49,0.24255,0.21255,0.5549,0.23255,0.0,0.0,0.108705605,0.891294395,3,56656,0,0,0,0,0,0.047820274,74796,0,0.0,0.0617763
3370,3370,0,3373,350802,802,35,SALT LAKE,0,0,0,2,7,0,1,5,49,130,18,29459.0,0.0,0.0,0.0,0.84,1.68,0.84,0.2352,0.6808,0.084,0.2688,0.6556,0.0756,0.495016611,0.282392027,0.159468439,0.063122924,0,0,0,0,0,0,0,0.0,70324,64,0.0,0.0617763
3379,3379,0,3382,351104,1104,35,SALT LAKE,0,200,444,15,1,1,6,15,72,19,3,43765.6375,0.263175676,0.0,0.0,1.508,3.675125,1.44425,0.335125,0.576125,0.08875,0.218375,0.702875,0.07875,0.30836878,0.252510202,0.263194012,0.175927007,0,0,0,0,0,0,0,0.0,72648,110,70.96774194,0.0617763
3413,3413,0,3416,351169,1169,35,SALT LAKE,0,153,329,58,30,22,14,64,145,34,2,34088.005,0.0,0.0,0.0,1.43495,3.454075,1.4357,0.3259,0.53005,0.14405,0.1753,0.69065,0.13405,0.431916766,0.275598237,0.198982393,0.093502603,0,0,0,0,0,0,0,0.0,70023,333,104.8333333,0.0617763
3473,3473,0,3476,351143,1143,35,SALT LAKE,0,85,199,35,23,0,325,592,142,13,135,17918.0,0.0,0.0,0.918090452,1.5312,3.637775,1.4806,0.335075,0.52985,0.135075,0.1697,0.705225,0.125075,0.689376029,0.289304685,0.019825439,0.001493848,0,0,0,0,0,0,0,0.0,70401,1117,78.98918469,0.0617763
3520,3520,0,3523,351030,1030,35,SALT LAKE,0,0,0,0,0,0,0,0,0,0,0,113331.935,0.0,0.0,0.0,1.8781,4.43745,1.8454,0.25635,0.49635,0.2473,0.22635,0.53635,0.2373,0.025441057,0.059914984,0.199256337,0.715387623,3,20506,0,0,0,0,0,0.0,79730,0,0.0,0.0617763
3540,3540,0,3543,350761,761,35,SALT LAKE,0,146,416,0,8,67,0,2,0,0,0,37387.13,0.032788462,0.0,0.0,1.847225,4.47765,1.773625,0.2981,0.6,0.1019,0.2774,0.6307,0.0919,0.432885128,0.275019042,0.197668229,0.094427601,0,0,0,0,0,0,0,0.0,74909,77,50.41255605,0.0617763
3566,3566,0,3569,351044,1044,35,SALT LAKE,0,454,854,1,40,0,0,2,18,0,0,37052.9075,0.029464286,0.004926815,0.0,1.326325,3.10055,1.302675,0.36175,0.4801,0.15815,0.07565,0.7662,0.15815,0.380878519,0.267978789,0.227970509,0.123172183,3,14364,0,0,0,0,0,0.0,74527,61,53.77475728,0.0617763
3604,3604,0,3607,351030,1030,35,SALT LAKE,0,38,101,0,0,0,0,0,0,0,0,98944.0,0.0,0.0,0.0,1.9,4.39,1.86,0.26,0.5,0.24,0.23,0.54,0.23,0.053401095,0.122947615,0.286043784,0.537607506,3,42422,0,0,1,0,0,0.0,75986,0,0.0,0.0617763
3614,3614,0,3617,351147,1147,35,SALT LAKE,0,182,382,73,6,19,0,53,136,24,0,48098.9,0.0,0.0,0.0,1.449,3.461,1.4,0.353,0.55,0.097,0.174,0.739,0.087,0.281934761,0.249360486,0.279246292,0.189458461,0,0,0,0,0,0,0,0.0,70422,287,111.3731343,0.0617763
3626,3626,0,3629,351107,1107,35,SALT LAKE,0,229,488,0,0,0,0,0,0,0,4,73581.0,0.0,0.0,0.0,1.41,3.44,1.34,0.35,0.56,0.09,0.18,0.74,0.08,0.118495532,0.190319512,0.327075114,0.364109841,1,352,0,0,0,0,0,0.0,76516,0,0.0,0.0617763
3728,3728,0,3731,351032,1032,35,SALT LAKE,0,120,308,0,0,7,1,0,1,0,0,134836.65,0.0,0.0,0.0,1.823,4.4775,1.8025,0.2525,0.49,0.2575,0.2175,0.535,0.2475,0.011007506,0.024928409,0.149640108,0.814423977,3,14286,0,0,0,0,0,0.0,75465,9,8.372093023,0.0617763
3735,3735,0,3738,351050,1050,35,SALT LAKE,0,214,465,0,0,0,0,0,0,0,0,77656.65,0.0,0.0,0.0,1.45,3.5025,1.409,0.3605,0.511,0.1285,0.121,0.751,0.128,0.123034996,0.183203061,0.314192871,0.379569072,0,0,0,0,0,0,0,0.0,74868,0,0.0,0.0617763
3751,3751,0,3754,351103,1103,35,SALT LAKE,0,237,600,9,25,0,18,1,106,63,0,40321.65,0.614833333,0.0,0.0,1.5335,3.731,1.498,0.336,0.5785,0.0855,0.2125,0.712,0.0755,0.332076658,0.259494918,0.253925722,0.154502701,0,0,3,0,0,0,0,0.0,72269,159,95.15909091,0.0617763
3760,3760,0,3763,351112,1112,35,SALT LAKE,0,202,455,0,0,0,0,0,0,0,0,80900.015,0.0,0.0,0.0,1.567675,3.799175,1.515625,0.31275,0.54535,0.1419,0.21,0.6581,0.1319,0.136461025,0.190839631,0.312827591,0.359871752,1,1504,0,0,0,0,0,0.0,71803,0,0.0,0.0617763
3843,3843,0,3846,351056,1056,35,SALT LAKE,0,97,245,0,0,0,0,0,0,0,0,205487.0,0.0,0.0,0.0,1.85,4.49,1.78,0.26,0.49,0.25,0.22,0.54,0.24,0.0,0.0,0.108701753,0.891298247,0,0,0,0,0,0,0,0.197197005,74564,0,0.0,0.0617763
3872,3872,0,3875,351027,1027,35,SALT LAKE,0,0,0,0,0,0,98,6,1,0,0,39739.0,0.0,0.0,0.0,2.16,5.08,2.05,0.33,0.53,0.14,0.18,0.69,0.13,0.362880886,0.265927978,0.239612188,0.131578947,0,0,0,0,0,0,0,0.0,75914,105,0.0,0.0617763
3898,3898,0,3901,350757,757,35,SALT LAKE,0,493,1196,10,980,1,6,18,63,74,1,30732.0,0.0,0.0,0.0,1.95,4.6,1.95,0.3,0.65,0.05,0.33,0.63,0.04,0.478713817,0.28038938,0.170022083,0.070874719,0,0,0,0,0,0,0,0.0,76321,1078,338.290261,0.0617763
3924,3924,0,3927,350778,778,35,SALT LAKE,0,0,0,0,0,0,32,9,0,0,68,54363.0,0.0,0.0,0.0,2.48,6.04,2.44,0.28,0.62,0.1,0.32,0.59,0.09,0.23,0.24,0.3,0.23,0,0,0,0,0,0,0,0.0,73382,41,0.0,0.0617763
3938,3938,0,3941,351148,1148,35,SALT LAKE,0,218,480,74,0,172,0,4,56,32,17,38356.6,0.0,0.0,0.0,1.413,3.466,1.347,0.352,0.5405,0.1075,0.159,0.743,0.098,0.377468478,0.268327644,0.230977149,0.123226729,0,0,0,0,0,0,0,0.0,70413,306,127.3053435,0.0617763
3949,3949,0,3952,351110,1110,35,SALT LAKE,0,147,348,0,0,0,0,0,0,0,0,95660.6325,0.067816092,0.032183908,0.034195402,1.61615,3.866275,1.560625,0.3115,0.528425,0.160075,0.197425,0.652,0.150575,0.088260969,0.130733156,0.268021251,0.512984623,0,0,0,0,0,0,0,0.028876484,72722,0,0.0,0.0617763
3996,3996,0,3999,351072,1072,35,SALT LAKE,0,323,631,0,1,0,0,3,57,0,0,91137.855,0.0,0.0,0.0,1.235125,3.002425,1.20335,0.34195,0.557425,0.100625,0.06665,0.83405,0.0993,0.204637866,0.204746243,0.271046585,0.319569306,2,19342,0,0,0,0,0,0.112770395,73988,61,51.30989583,0.0617763
4059,4059,0,4062,351030,1030,35,SALT LAKE,0,0,0,0,0,0,0,0,0,0,0,98944.0,0.0,0.0,0.0,1.9,4.39,1.86,0.26,0.5,0.24,0.23,0.54,0.23,0.053401095,0.122947615,0.286043784,0.537607506,0,0,0,0,0,0,0,0.0,79772,0,0.0,0.0617763
4089,4089,0,4092,350755,755,35,SALT LAKE,0,217,554,22,22,0,0,4,39,212,8,44315.455,0.534620939,0.0,0.0,1.845875,4.489,1.79215,0.28255,0.591375,0.126075,0.286275,0.59765,0.116075,0.306274057,0.256103751,0.269136226,0.168485967,0,0,0,0,0,0,0,0.0,75524,87,62.10197368,0.0617763
4117,4117,0,4120,351127,1127,35,SALT LAKE,0,289,710,0,0,0,0,0,0,0,0,28620.98,0.298211268,0.0,0.0,1.5821,3.7249,1.5821,0.34,0.58,0.08,0.2131,0.7169,0.07,0.488975919,0.277726764,0.158010438,0.075286879,0,0,0,0,0,0,0,0.0,71465,0,0.0,0.0617763
4127,4127,0,4130,350778,778,35,SALT LAKE,0,0,0,0,2,0,58,0,4,0,68,54363.0,0.0,0.0,0.0,1.5321,3.7287,1.5072,0.2289,0.68935,0.08175,0.2616,0.664825,0.073575,0.23,0.24,0.3,0.23,0,0,0,0,0,0,0,0.0,72960,64,0.0,0.0617763
4143,4143,0,4146,351029,1029,35,SALT LAKE,0,0,0,0,0,0,0,0,0,0,0,98944.0,0.0,0.0,0.0,0.0475,0.10975,0.0465,0.0065,0.9875,0.006,0.00575,0.9885,0.00575,0.053401095,0.122947615,0.286043784,0.537607506,0,0,0,0,0,0,0,0.0,79739,0,0.0,0.0617763
4144,4144,0,4147,351031,1031,35,SALT LAKE,0,115,273,0,0,0,0,0,0,0,0,98944.0,0.0,0.0,0.0,1.662,3.914,1.622,0.31355,0.5119,0.17455,0.1824,0.65305,0.16455,0.053408533,0.122943879,0.286057654,0.537589935,3,2,0,0,0,0,0,0.0,76233,0,0.0,0.0617763
4155,4155,0,4158,350755,755,35,SALT LAKE,0,168,471,0,0,0,0,0,0,0,0,44126.2,0.601273885,0.0,0.0,1.85,4.5,1.796,0.282,0.59,0.128,0.286,0.596,0.118,0.307863916,0.256391515,0.268304751,0.167439817,0,0,0,0,0,0,0,0.0,75801,0,0.0,0.0617763
4181,4181,0,4184,351139,1139,35,SALT LAKE,0,22,49,64,204,0,69,48,467,97,170,29125.0,0.0,0.0,0.0,1.9625,4.623025,1.863025,0.33,0.53,0.14,0.18,0.69,0.13,0.501432942,0.282464039,0.155563268,0.060539751,0,0,0,0,0,0,0,0.0,70056,852,21.44622426,0.0617763
4206,4206,0,4209,351131,1131,35,SALT LAKE,0,241,521,8,7,29,2,53,17,13,0,59201.5,0.165547025,0.0,0.0,1.4815,3.501,1.4305,0.36,0.546,0.094,0.1645,0.7515,0.084,0.208297529,0.224528856,0.303109985,0.264063629,0,0,0,0,0,0,0,0.0,71420,116,78.30812325,0.0617763
4249,4249,0,4252,351033,1033,35,SALT LAKE,0,66,188,0,0,0,0,0,0,0,0,160150.8675,0.0,0.0,0.0,1.926775,4.5467,1.880075,0.26335,0.49,0.24665,0.213325,0.550025,0.23665,0.00567945,0.014557127,0.134265291,0.845498132,0,0,0,0,0,0,0,0.0,75228,0,0.0,0.0617763
4266,4266,0,4269,351095,1095,35,SALT LAKE,0,41,93,1,77,0,138,0,147,19,40,26099.93,0.0,0.0,0.0,1.598975,3.877525,1.50315,0.34615,0.583225,0.070625,0.10595,0.82355,0.0705,0.547646026,0.276892148,0.111926122,0.063535704,0,0,0,0,0,0,0,0.0,72653,363,36.83910891,0.0617763
4280,4280,0,4283,350788,788,35,SALT LAKE,0,131,419,0,13,1,0,0,0,25,0,29253.0,0.0,0.0,0.0,2.06,5.0,1.98,0.29,0.59,0.12,0.29,0.6,0.11,0.499497533,0.282401644,0.156934799,0.061166024,1,1269,0,0,0,0,0,0.0,73173,14,12.64827586,0.0617763
4302,4302,0,4305,351089,1089,35,SALT LAKE,0,361,750,2,1,0,0,3,8,0,0,72253.025,0.03776,0.01792,0.01904,1.06905,2.5903,1.08895,0.29645,0.618,0.08555,0.06285,0.8516,0.08555,0.470559474,0.278923016,0.174295235,0.076222275,0,0,0,0,0,0,1,0.181677674,73451,14,13.47733333,0.0617763
4341,4341,0,4344,351030,1030,35,SALT LAKE,0,4,9,0,0,0,0,0,0,0,0,99239.6425,0.0,0.0,0.0,1.89955,4.390975,1.8597,0.259925,0.499925,0.24015,0.229925,0.539925,0.23015,0.052454393,0.120813387,0.283105239,0.543626981,3,91093,0,0,0,0,0,0.0,76163,0,0.0,0.0617763
4370,4370,0,4373,351130,1130,35,SALT LAKE,0,270,547,0,0,0,0,0,1,0,0,33455.0,1.0511883,0.0,0.0,1.32,3.11,1.32,0.36,0.58,0.06,0.19,0.76,0.05,0.440816514,0.276505371,0.19350945,0.089168666,0,0,0,0,0,0,0,0.0,71520,1,0.996309963,0.0617763
4387,4387,0,4390,351055,1055,35,SALT LAKE,0,177,335,0,23,5,0,1,1,9,0,66130.77,0.0,0.0,0.0,1.4856,3.5527,1.4273,0.3546,0.5148,0.1306,0.1354,0.7437,0.1209,0.281092414,0.243046545,0.271531664,0.204329378,0,0,0,0,0,0,0,0.0,74483,30,25.65217391,0.0617763
4455,4455,0,4458,350805,805,35,SALT LAKE,0,1,5,0,8,0,136,12,52,0,30,28662.0,13.265,0.0,0.0,0.955525,2.3206,0.926575,0.11515,0.84485,0.04,0.1406,0.823575,0.035825,0.443287803,0.276664904,0.19178306,0.088264232,0,0,0,0,0,0,0,0.0,70976,208,0.995215311,0.0617763
4496,4496,0,4499,350753,753,35,SALT LAKE,0,133,453,0,0,11,0,0,5,0,0,52693.5325,0.0,0.0,0.0,2.289675,5.479,2.279425,0.27015,0.53,0.19985,0.23985,0.5703,0.18985,0.238782318,0.240410582,0.30059676,0.220210341,0,0,3,0,0,0,0,0.0,76099,16,14.28187919,0.0617763
4525,4525,0,4528,350755,755,35,SALT LAKE,0,166,515,0,0,0,0,0,0,0,0,46879.0,0.916504854,0.0,0.0,1.79,4.34,1.74,0.29,0.61,0.1,0.29,0.62,0.09,0.288543453,0.252894511,0.278409091,0.180152945,1,2451,0,0,0,0,0,0.0,75814,0,0.0,0.0617763
4539,4539,0,4542,350760,760,35,SALT LAKE,0,88,308,0,0,0,0,0,0,0,0,39577.0,1.775892857,0.0,0.0,2.04975,4.963,1.971,0.2895,0.58875,0.12175,0.28925,0.599,0.11175,0.362717027,0.26605886,0.23926468,0.131959433,3,30343,0,0,0,0,0,0.0,74880,0,0.0,0.0617763
4586,4586,0,4589,351078,1078,35,SALT LAKE,0,398,1135,174,76,126,0,225,481,386,1,32782.75,0.0,0.0,0.0,1.7048,4.0495,1.6415,0.3601,0.5394,0.1005,0.1503,0.7567,0.093,0.49474908,0.280533024,0.157613125,0.06710477,0,0,0,0,0,0,0,0.0,73472,1082,290.9702703,0.0617763
4617,4617,0,4620,350801,801,35,SALT LAKE,0,35,116,0,18,0,1,0,382,4,6,36020.535,3.184439655,3.358965517,0.0,1.88915,4.48815,1.8562,0.22445,0.7033,0.07225,0.2625,0.673175,0.064325,0.356173446,0.264950082,0.242828889,0.136047583,3,103206,0,0,0,0,0,0.0,70996,401,32.19036697,0.0617763
4648,4648,0,4651,351113,1113,35,SALT LAKE,0,164,436,0,0,0,0,0,0,0,0,87800.75,1.00106078,0.0,0.0,1.713325,4.1263,1.644875,0.289325,0.58245,0.128225,0.2669,0.614875,0.118225,0.073609084,0.150535078,0.308814095,0.467041743,2,13863,0,0,0,0,0,0.0,72240,0,0.0,0.0617763
4688,4688,0,4691,351032,1032,35,SALT LAKE,0,0,0,0,0,0,0,0,0,0,0,138363.0,0.0,0.0,0.0,1.84,4.52,1.82,0.25,0.49,0.26,0.22,0.53,0.25,0.008295325,0.021261937,0.146036295,0.824406443,0,0,0,0,0,0,0,0.0,76209,0,0.0,0.0617763
4701,4701,0,4704,351030,1030,35,SALT LAKE,0,61,159,0,0,0,0,0,0,0,0,98944.0,0.0,0.0,0.0,1.9,4.39,1.86,0.26,0.5,0.24,0.23,0.54,0.23,0.053401095,0.122947615,0.286043784,0.537607506,3,16467,0,0,0,0,0,0.0,75832,0,0.0,0.0617763
