,link_id,from_node,from_x,from_y,to_node,to_x,to_y,Name,Oneway,Speed,AutoNetwork,BikeNetwork,PedNetwork,DriveTime,BikeTime,Pedestrian,Length_Miles,ConnectorN,RoadClass,AADT,Length_Meters,Signal,Sig_Count,BIKE_L,BIKE_R,Bike_Lane,Bike_Path,Bike_Blvd,from_z,to_z,Slope_AB,Slope_BA,Slope_Per
92829,92829,71664,429420.3,4507201.500000001,71662,429548.9,4507200.6,2700 S,B,35,Y,Y,Y,0.13698903,0.435874186364,1.54665033871,0.0799102674605,N,10 Other Federal Aid Eligible Local Roads,7800,128.603149263,1,1, , ,1,0,0,1379,1382,-2.3327578035160297,2.3327578035160297,2.3327578035160297
92830,92830,71665,429330.3,4507202.499999999,71664,429420.3,4507201.500000001,2700 S,B,35,Y,Y,Y,0.0958745862857,0.305055501818,1.08245500645,0.0559268419543,N,10 Other Federal Aid Eligible Local Roads,7800,90.00555538370001,0,0,2B,2B,1,0,0,1377,1379,-2.222085060720818,2.222085060720818,2.222085060720818
92832,92832,71667,429238.3,4507203.0,71665,429330.3,4507202.499999999,2700 S,B,35,Y,Y,Y,0.0980005306286,0.3118198701819999,1.10645760387,0.0571669762478,N,10 Other Federal Aid Eligible Local Roads,7800,92.0013586856,0,0,2B,2B,1,0,0,1374,1377,-3.2608214083576987,3.2608214083576987,3.2608214083576987
92833,92833,71668,429146.2,4507204.0,71667,429238.3,4507203.0,2700 S,B,35,Y,Y,Y,0.0981113867999999,0.312172594364,1.10770920581,0.0572316423506,N,10 Other Federal Aid Eligible Local Roads,7800,92.1054287223,0,0,2B,2B,1,0,0,1371,1374,-3.2571370022553934,3.2571370022553934,3.2571370022553934
92835,92835,71669,429117.0,4507204.1,71668,429146.2,4507204.0,2700 S,B,35,Y,Y,Y,0.0311042393142999,0.0989680341818,0.351176895484,0.0181441395991,N,10 Other Federal Aid Eligible Local Roads,7800,29.2001712327,0,0,2B,2B,1,0,0,1370,1371,-3.4246374517151583,3.4246374517151583,3.4246374517151583
92837,92837,71670,429054.2,4507204.5,71669,429117.0,4507204.1,2700 S,B,35,Y,Y,Y,0.0668963833714,0.212852128909,0.7552817477420001,0.0390228903471999,N,10 Other Federal Aid Eligible Local Roads,7800,62.8012738721,0,0, , ,1,0,0,1368,1370,-3.1846487765091607,3.1846487765091607,3.1846487765091607
92840,92840,71671,428915.4,4507205.500000001,71673,428962.1,4507205.6,2700 S,B,35,Y,Y,Y,0.0497453009143,0.158280502909,0.561640494194,0.0290180922275999,N,10 Other Federal Aid Eligible Local Roads,7800,46.7001070659,0,0,2B,2B,1,0,0,1365,1366,-2.1413227138620226,2.1413227138620226,2.1413227138620226
92841,92841,71673,428962.1,4507205.6,71670,429054.2,4507204.5,2700 S,B,35,Y,Y,Y,0.0981126012,0.312176458364,1.10772291677,0.0572323507079,N,10 Other Federal Aid Eligible Local Roads,7800,92.1065687132,0,0,2B,2B,1,0,0,1366,1368,-2.171397792732426,2.171397792732426,2.171397792732426
92842,92842,71674,428870.1,4507206.000000001,71671,428915.4,4507205.500000001,2700 S,B,35,Y,Y,Y,0.0482568356571,0.153544477091,0.54483524129,0.028149820848,N,10 Other Federal Aid Eligible Local Roads,7800,45.3027592983,0,0, , ,1,0,0,1364,1365,-2.207371064123075,2.207371064123075,2.207371064123075
92846,92846,71677,428827.7,4507206.6,71674,428870.1,4507206.000000001,2700 S,B,35,Y,Y,Y,0.0451693169143,0.143720553818,0.50997615871,0.0263487681632,N,10 Other Federal Aid Eligible Local Roads,12000,42.4042450696,0,0,2B,2B,1,0,0,1363,1364,-2.358254458624732,2.358254458624732,2.358254458624732
92849,92849,71678,428737.7,4507207.0,71679,428773.5,4507207.0,2700 S,B,35,Y,Y,Y,0.0381344259429,0.1213368098179999,0.430549970323,0.0222450818005,N,10 Other Federal Aid Eligible Local Roads,12000,35.8000000009,0,0,2B,2B,1,0,0,1362,1362,0.0,0.0,0.0
92850,92850,71679,428773.5,4507207.0,71677,428827.7,4507206.6,2700 S,B,35,Y,Y,Y,0.0577358148,0.183704865273,0.651855973548,0.0336792253395,N,10 Other Federal Aid Eligible Local Roads,12000,54.2014759933,0,0, , ,1,0,0,1362,1363,-1.844968207366923,1.844968207366923,1.844968207366923
92902,92902,71713,430359.6499999999,4507226.2700000005,71639,430490.52,4507171.85,Parleys Trail, ,0,N,Y,Y,0.0,0.501153853091,1.77828786581,0.0918793772738999,N, ,0,147.865570286,0,0, , ,0,1,0,1408,1410,-1.352579911693859,1.352579911693859,1.352579911693859
92963,92963,71748,430300.2700000001,4507250.58,71713,430359.6499999999,4507226.2700000005,Parleys Trail, ,0,N,Y,Y,0.0,0.217478604545,0.7716982741940001,0.0398693660863,N, ,0,64.1635449454,0,0, , ,0,1,0,1406,1408,-3.1170347612525164,3.1170347612525164,3.1170347612525164
92967,92967,71752,430077.4,4507254.6,71655,430076.9,4507196.0,MABEY DR,B,25,Y,Y,Y,0.0873927984,0.198619996364,0.7047806322579999,0.0364136660256999,N,"11 Other Local, Neighborhood, Rural Roads",0,58.6021330666,0,0, , ,0,0,0,1395,1395,0.0,0.0,0.0
92968,92968,71753,429964.6,4507255.0,71656,429964.2,4507197.0,MABEY DR,B,25,Y,Y,Y,0.08649690024,0.196583864182,0.697555647097,0.0360403750521,N,"11 Other Local, Neighborhood, Rural Roads",0,58.0013792921,0,0, , ,0,0,0,1391,1391,0.0,0.0,0.0
93058,93058,71764,430021.0,4507277.1,71765,430055.2,4507277.1,MABEY DR,B,25,Y,Y,Y,0.0510021316799999,0.115913935636,0.411307513548,0.0212508882003,N,"11 Other Local, Neighborhood, Rural Roads",0,34.200000000500005,0,0, , ,0,0,0,1393,1394,-2.923976608144386,2.923976608144386,2.923976608144386
93059,93059,71765,430055.2,4507277.1,71752,430077.4,4507254.6,MABEY DR,B,25,Y,Y,Y,0.04713728112,0.107130184364,0.380139363871,0.0196405337717999,N,"11 Other Local, Neighborhood, Rural Roads",0,31.6083849613,0,0, , ,0,0,0,1394,1395,-3.1637174794737497,3.1637174794737497,3.1637174794737497
93060,93060,71766,429987.1,4507277.500000001,71753,429964.6,4507255.0,MABEY DR,B,25,Y,Y,Y,0.04745256984,0.107846749636,0.382682014839,0.0197719041485,N,"11 Other Local, Neighborhood, Rural Roads",0,31.8198051543,0,0, , ,0,0,0,1392,1391,3.142696805184126,-3.142696805184126,3.142696805184126
93061,93061,71766,429987.1,4507277.500000001,71764,430021.0,4507277.1,MABEY DR,B,25,Y,Y,Y,0.05055826368,0.114905144727,0.4077279329029999,0.0210659432118,N,"11 Other Local, Neighborhood, Rural Roads",0,33.9023598009,0,0, , ,0,0,0,1392,1393,-2.94964718052887,2.94964718052887,2.94964718052887
93064,93064,71769,430165.3,4507283.5,71654,430164.0,4507195.6,BERKELEY CIR,B,25,Y,Y,Y,0.13109876136,0.297951730364,1.05724807548,0.0546244839353,N,"11 Other Local, Neighborhood, Rural Roads",0,87.9096126716,0,0, , ,0,0,0,1400,1399,1.137532028193157,-1.137532028193157,1.137532028193157
93171,93171,71815,430021.6,4507348.5,71764,430021.0,4507277.1,CRYSTAL AVE,B,25,Y,Y,Y,0.1064818941599999,0.242004304909,0.858724952903,0.0443674558541,N,"11 Other Local, Neighborhood, Rural Roads",0,71.40252096430001,0,0, , ,0,0,0,1393,1393,0.0,0.0,0.0
93172,93172,71816,429822.1,4507350.1,71815,430021.6,4507348.5,CRYSTAL AVE,B,25,Y,Y,Y,0.2975220028799999,0.6761863701819999,2.39937099097,0.123967501176,N,"11 Other Local, Neighborhood, Rural Roads",0,199.506415936,0,0, , ,0,0,0,1387,1393,-3.0074220780572545,3.0074220780572545,3.0074220780572545
93173,93173,71817,429743.6,4507350.499999999,71816,429822.1,4507350.1,CRYSTAL AVE,B,25,Y,Y,Y,0.1170678160799999,0.266063218364,0.944095290968,0.0487782567413,N,"11 Other Local, Neighborhood, Rural Roads",0,78.5010191035,0,0, , ,0,0,0,1386,1387,-1.273868812685789,1.273868812685789,1.273868812685789
93175,93175,71818,429550.3,4507352.1,71662,429548.9,4507200.6,2000 E,B,30,Y,Y,Y,0.1882834516,0.513500322545,1.82209791871,0.0941417258455,N,10 Other Federal Aid Eligible Local Roads,13000,151.506468512,1,1, , ,1,0,0,1383,1382,0.6600378253294151,-0.6600378253294151,0.6600378253294151
93176,93176,71818,429550.3,4507352.1,71817,429743.6,4507350.499999999,CRYSTAL AVE,B,25,Y,Y,Y,0.28827630912,0.655173429818,2.32480894452,0.1201151288429999,N,"11 Other Local, Neighborhood, Rural Roads",0,193.306621716,0,0, , ,0,0,0,1383,1386,-1.5519385592530326,1.5519385592530326,1.5519385592530326
93235,93235,71842,431915.4,4507281.100000001,72055,431824.4,4507407.3,HWY 186, ,40,Y,Y,N,0.1450241468999999,0.60426727875,1.87127931484,0.0966827645938,N,"5 Major State Highways, Unseparated",0,155.59587524,0,0, , ,0,0,0,1480,1480,0.0,0.0,0.0
93240,93240,71843,429744.0,4507410.6,71817,429743.6,4507350.499999999,STRATFORD DR,B,25,Y,Y,Y,0.08962853808,0.203701222909,0.722810790968,0.0373452242068,N,"11 Other Local, Neighborhood, Rural Roads",0,60.101331099700005,0,0, , ,0,0,0,1382,1386,-6.655426638329423,6.655426638329423,6.655426638329423
93256,93256,71853,431797.66,4507425.699999999,71795,431871.6,4507323.0,HWY 186,TF,40,Y,Y,N,0.11794995045,0.491458126875,1.5219348445199998,0.078633300335,N,"5 Major State Highways, Unseparated",0,126.548069245,0,0, , ,0,0,0,1477,1481,-3.160854230226071,3.160854230226071,3.160854230226071
93268,93268,71859,429551.1,4507440.0,71818,429550.3,4507352.1,2000 E,B,30,Y,Y,Y,0.109241546,0.297931489091,1.05717625161,0.0546207729536999,N,10 Other Federal Aid Eligible Local Roads,13000,87.90364042369998,0,0,3A,3A,1,0,0,1383,1383,0.0,0.0,0.0
93269,93269,71859,429551.1,4507440.0,79529,429599.6,4507440.0,STRATFORD DR,B,25,Y,Y,Y,0.0723275844,0.164380873636,0.583286970968,0.0301364934993,N,"11 Other Local, Neighborhood, Rural Roads",0,48.499999999,0,0, , ,0,0,0,1383,1384,-2.061855670145605,2.061855670145605,2.061855670145605
93295,93295,71865,431778.1,4507454.1,71853,431797.66,4507425.699999999,HWY 186,TF,40,Y,Y,N,0.03214113555,0.133921398125,0.4147243296769999,0.0214274237303,N,"5 Major State Highways, Unseparated",0,34.4841064844,0,0, , ,0,0,0,1477,1477,0.0,0.0,0.0
93300,93300,71867,429551.8499999999,4507456.51,71859,429551.1,4507440.0,2000 E,B,30,Y,Y,Y,0.0205388298,0.0560149903636,0.198762869032,0.0102694148899,N,10 Other Federal Aid Eligible Local Roads,0,16.5270263496,0,0,2B,2B,1,0,0,1382,1383,-6.0506952602771324,6.0506952602771324,6.0506952602771324
93318,93318,71876,431508.9,4507468.5,79530,431508.5,4507427.6,PASADENA ST,B,25,Y,Y,Y,0.06099669432,0.1386288507269999,0.491908825161,0.0254152892645,N,"11 Other Local, Neighborhood, Rural Roads",0,40.9019559401,0,0, , ,0,0,0,1458,1456,4.889741710467233,-4.889741710467233,4.889741710467233
93319,93319,71876,431508.9,4507468.5,79528,431674.9,4507466.6,WILSHIRE DR,B,25,Y,Y,Y,0.24757042152,0.562660048909,1.99653565742,0.1031543422529999,N,"11 Other Local, Neighborhood, Rural Roads",0,166.010873138,0,0, , ,0,0,0,1458,1470,-7.228442193677729,7.228442193677729,7.228442193677729
93322,93322,71877,429693.4,4507469.699999999,71843,429744.0,4507410.6,STRATFORD DR,B,25,Y,Y,Y,0.11602555584,0.263694445091,0.935689966452,0.0483439816,N,"11 Other Local, Neighborhood, Rural Roads",0,77.80212079419998,0,0, , ,0,0,0,1381,1382,-1.2853120066548989,1.2853120066548989,1.2853120066548989
93330,93330,71876,431508.9,4507468.5,79520,431519.2,4507476.6,PASADENA ST,B,25,Y,Y,Y,0.0195410263199999,0.0444114234545,0.157588921935,0.00814209430085,N,"11 Other Local, Neighborhood, Rural Roads",0,13.1034346644,0,0, , ,0,0,0,1458,1459,-7.631586874827903,7.631586874827903,7.631586874827903
93331,93331,71878,429615.0,4507477.0,79529,429599.6,4507440.0,STRATFORD DR,B,25,Y,Y,Y,0.05976633504,0.135832579636,0.4819865729029999,0.0249026396036,N,"11 Other Local, Neighborhood, Rural Roads",0,40.0769260291,0,0, , ,0,0,0,1384,1384,0.0,0.0,0.0
93354,93354,71883,431509.0,4507485.1,79520,431519.2,4507476.6,WILSHIRE DR,B,25,Y,Y,Y,0.0198004956,0.0450011263636,0.159681416129,0.00825020650803,N,"11 Other Local, Neighborhood, Rural Roads",0,13.2774244502,0,0, , ,0,0,0,1458,1459,-7.531581171866031,7.531581171866031,7.531581171866031
93358,93358,71886,431691.0,4507486.1,79528,431674.9,4507466.6,WILSHIRE DR,B,25,Y,Y,Y,0.0377110752,0.0857069890909,0.304121574194,0.015712947959,N,"11 Other Local, Neighborhood, Rural Roads",0,25.2875463435,0,0, , ,0,0,0,1472,1470,7.9090314767296,-7.9090314767296,7.9090314767296
93364,93364,71878,429615.0,4507477.0,71888,429644.8,4507489.6,STRATFORD DR,B,25,Y,Y,Y,0.04824964008,0.1096582729089999,0.3891100006449999,0.0201040167495,N,"11 Other Local, Neighborhood, Rural Roads",0,32.3542887414,0,0, , ,0,0,0,1384,1384,0.0,0.0,0.0
93365,93365,71888,429644.8,4507489.6,71877,429693.4,4507469.699999999,STRATFORD DR,B,25,Y,Y,Y,0.07831717104,0.1779935705449999,0.631590089032,0.0326321545617,N,"11 Other Local, Neighborhood, Rural Roads",0,52.5163783983,0,0, , ,0,0,0,1384,1381,5.712503587446754,-5.712503587446754,5.712503587446754
93373,93373,71893,429556.9,4507503.600000001,71867,429551.8499999999,4507456.51,2000 E,B,30,Y,Y,Y,0.0588562741999999,0.160517111455,0.5695768470970001,0.0294281371195,N,10 Other Federal Aid Eligible Local Roads,13000,47.3600105565,0,0,2B,2B,1,0,0,1382,1382,0.0,0.0,0.0
93374,93374,71894,429544.839688,4507503.643850001,79526,429544.84,4507503.64,Parleys Trail, ,0,N,Y,Y,0.0,0.333287944909,1.18263464323,2.402326543e-06,N, ,0,0.0038661710049099,0,0, , ,0,1,0,1382,1382,0.0,0.0,0.0
93375,93375,71894,429544.839688,4507503.643850001,71893,429556.9,4507503.600000001,STRATFORD AVE,B,25,Y,Y,Y,0.19924979712,0.4528404479999999,1.60685320258,0.0074940912635799,N,"11 Other Local, Neighborhood, Rural Roads",0,12.0605745417,0,0,2B,2B,0,0,0,1382,1382,0.0,0.0,0.0
93378,93378,71895,429423.3,4507505.100000001,71664,429420.3,4507201.500000001,PRESTON ST,B,25,Y,Y,Y,0.45277786896,1.02904061127,3.6514344271,0.18865744542,N,"11 Other Local, Neighborhood, Rural Roads",0,303.614821773,0,0,2B,2B,0,0,0,1381,1379,0.6587293691133813,-0.6587293691133813,0.6587293691133813
93379,93379,71895,429423.3,4507505.100000001,71894,429544.839688,4507503.643850001,STRATFORD AVE,B,25,Y,Y,Y,0.19924979712,0.4528404479999999,1.60685320258,0.0755266575424,N,"11 Other Local, Neighborhood, Rural Roads",0,121.54841076,0,0, , ,0,0,0,1381,1382,-0.8227174619127862,0.8227174619127862,0.8227174619127862
93380,93380,71896,429333.3,4507506.1,71665,429330.3,4507202.499999999,1900 E,B,25,Y,Y,Y,0.45277786896,1.02904061127,3.6514344271,0.18865744542,N,"11 Other Local, Neighborhood, Rural Roads",0,303.614821773,0,0,2B,2B,0,0,0,1379,1377,0.6587293691133813,-0.6587293691133813,0.6587293691133813
93381,93381,71896,429333.3,4507506.1,71895,429423.3,4507505.100000001,STRATFORD AVE,B,25,Y,Y,Y,0.1342244208,0.305055501818,1.08245500645,0.0559268419543,N,"11 Other Local, Neighborhood, Rural Roads",0,90.00555538359998,0,0, , ,0,0,0,1379,1381,-2.222085060723288,2.222085060723288,2.222085060723288
93386,93386,71899,429241.2,4507507.6,71667,429238.3,4507203.0,WELLINGTON ST,B,25,Y,Y,Y,0.4542676425599999,1.03242646036,3.66344873032,0.189278184426,N,"11 Other Local, Neighborhood, Rural Roads",0,304.613804677,0,0,2B,2B,0,0,0,1378,1374,1.3131381239407176,-1.3131381239407176,1.3131381239407176
93387,93387,71899,429241.2,4507507.6,71896,429333.3,4507506.1,STRATFORD AVE,B,25,Y,Y,Y,0.1373660606399999,0.312195592364,1.10779081161,0.0572358586338,N,"11 Other Local, Neighborhood, Rural Roads",0,92.1122141744,0,0, , ,0,0,0,1378,1379,-1.0856323550171718,1.0856323550171718,1.0856323550171718
93390,93390,71901,429149.2,4507508.6,71668,429146.2,4507204.0,MELBOURNE ST,B,25,Y,Y,Y,0.45426908688,1.03242974291,3.66346037806,0.189278786185,N,"11 Other Local, Neighborhood, Rural Roads",0,304.614773115,0,0,2B,2B,0,0,0,1373,1371,0.6565669745915271,-0.6565669745915271,0.6565669745915271
93391,93391,71901,429149.2,4507508.6,71899,429241.2,4507507.6,STRATFORD AVE,B,25,Y,Y,Y,0.13720682136,0.311833684909,1.10650662387,0.0571695089166,N,"11 Other Local, Neighborhood, Rural Roads",0,92.0054346221,0,0, , ,0,0,0,1373,1378,-5.434461584293179,5.434461584293179,5.434461584293179
93392,93392,71902,429057.1,4507509.6,71670,429054.2,4507204.5,1800 E,B,25,Y,Y,Y,0.45501325416,1.0341210321799998,3.6694617271,0.1895888558689999,N,"11 Other Local, Neighborhood, Rural Roads",0,305.113782055,0,0,2B,2B,0,0,0,1368,1368,0.0,0.0,0.0
93393,93393,71902,429057.1,4507509.6,71901,429149.2,4507508.6,STRATFORD AVE,B,25,Y,Y,Y,0.13735594176,0.312172594909,1.10770920774,0.0572316423506,N,"11 Other Local, Neighborhood, Rural Roads",0,92.1054287223,0,0, , ,0,0,0,1368,1373,-5.428561670425656,5.428561670425656,5.428561670425656
93395,93395,71904,428965.1,4507511.0,71673,428962.1,4507205.6,KENWOOD ST,B,25,Y,Y,Y,0.45546206136,1.03514104855,3.67308114,0.18977585894,N,"11 Other Local, Neighborhood, Rural Roads",0,305.414734418,0,0,2B,2B,0,0,0,1366,1366,0.0,0.0,0.0
93396,93396,71904,428965.1,4507511.0,71902,429057.1,4507509.6,STRATFORD AVE,B,25,Y,Y,Y,0.13721460144,0.311851366909,1.10656936645,0.0571727505688,N,"11 Other Local, Neighborhood, Rural Roads",0,92.0106515573,0,0, , ,0,0,0,1366,1368,-2.1736613817526247,2.1736613817526247,2.1736613817526247
93398,93398,71906,428873.1,4507512.0,71674,428870.1,4507206.000000001,1700 E,B,25,Y,Y,Y,0.45635679264,1.03717452873,3.68029671484,0.19014866359,N,10 Other Federal Aid Eligible Local Roads,5800,306.01470553,0,0,2B,2B,1,0,0,1364,1364,0.0,0.0,0.0
93399,93399,71906,428873.1,4507512.0,71904,428965.1,4507511.0,STRATFORD AVE,B,25,Y,Y,Y,0.13720682136,0.311833684909,1.10650662387,0.0571695089153,N,"11 Other Local, Neighborhood, Rural Roads",0,92.00543462,0,0, , ,0,0,0,1364,1366,-2.173784633766888,2.173784633766888,2.173784633766888
93400,93400,71907,428776.5,4507513.100000001,71679,428773.5,4507207.0,IMPERIAL ST,B,25,Y,Y,Y,0.45650591448,1.037513442,3.68149931032,0.190210797706,N,"11 Other Local, Neighborhood, Rural Roads",0,306.114700728,0,0,2B,2B,0,0,0,1362,1362,0.0,0.0,0.0
93401,93401,71907,428776.5,4507513.100000001,71906,428873.1,4507512.0,STRATFORD AVE,B,25,Y,Y,Y,0.14406799224,0.327427255091,1.1618386471,0.0600283300831,N,"11 Other Local, Neighborhood, Rural Roads",0,96.606262737,0,0,2B,2B,0,0,0,1362,1364,-2.07025915643252,2.07025915643252,2.07025915643252
93405,93405,71910,431927.0,4507513.999999999,79524,431970.5,4507468.5,SCENIC DR,B,25,Y,Y,Y,0.0938743319999999,0.213350754545,0.757051064516,0.0391143050134,N,"11 Other Local, Neighborhood, Rural Roads",0,62.9483915622,0,0, , ,0,0,0,1517,1525,-12.708823532202745,12.708823532202745,12.708823532202745
93407,93407,71911,428680.4,4507514.499999999,71907,428776.5,4507513.100000001,STRATFORD AVE,B,25,Y,Y,Y,0.14332821432,0.325745941636,1.15587269613,0.0597200893251,N,"11 Other Local, Neighborhood, Rural Roads",0,96.1101971691,0,0, , ,0,0,0,1360,1362,-2.0809446436584897,2.0809446436584897,2.0809446436584897
93412,93412,71913,428582.4,4507515.6,71911,428680.4,4507514.499999999,STRATFORD AVE,B,25,Y,Y,Y,0.14615566536,0.332171966727,1.17867472065,0.0608981938949999,N,"11 Other Local, Neighborhood, Rural Roads",0,98.0061732765,0,0, , ,0,0,0,1358,1360,-2.040687778266272,2.040687778266272,2.040687778266272
93414,93414,71914,428484.8,4507517.0,71913,428582.4,4507515.6,STRATFORD AVE,B,25,Y,Y,Y,0.1455649164,0.330829355455,1.17391061613,0.0606520484546,N,"11 Other Local, Neighborhood, Rural Roads",0,97.6100404663,0,0, , ,0,0,0,1357,1358,-1.0244847714669798,1.0244847714669798,1.0244847714669798
93416,93416,71915,428387.3,4507518.000000001,71914,428484.8,4507517.0,STRATFORD AVE,B,25,Y,Y,Y,0.14540846136,0.3304737758179999,1.17264888194,0.0605868589347,N,"11 Other Local, Neighborhood, Rural Roads",0,97.5051280711,0,0, , ,0,0,0,1355,1357,-2.0511741685438483,2.0511741685438483,2.0511741685438483
93419,93419,71916,428289.9,4507519.500000001,71915,428387.3,4507518.000000001,STRATFORD AVE,B,25,Y,Y,Y,0.1452689088,0.330156610909,1.17152345806,0.0605287120010999,N,"11 Other Local, Neighborhood, Rural Roads",0,97.4115496235,0,0, , ,0,0,0,1354,1355,-1.0265723149514043,1.0265723149514043,1.0265723149514043
93463,93463,71939,431612.8,4507550.499999999,79520,431519.2,4507476.6,PASADENA ST,B,25,Y,Y,Y,0.17784643128,0.404196434727,1.4342454135499998,0.0741026796981999,N,"11 Other Local, Neighborhood, Rural Roads",0,119.256739851,0,0, , ,0,0,0,1467,1459,6.708216248402598,-6.708216248402598,6.708216248402598
93464,93464,71939,431612.8,4507550.499999999,71886,431691.0,4507486.1,PARLEYS WAY,B,25,Y,Y,Y,0.15107441568,0.343350944727,1.21834206194,0.0629476731928,N,"11 Other Local, Neighborhood, Rural Roads",0,101.304491508,0,0, , ,0,0,0,1467,1472,-4.93561531731804,4.93561531731804,4.93561531731804
93475,93475,71941,431425.7,4507553.999999999,79518,431412.2,4507537.500000001,WILSHIRE CIR,B,25,Y,Y,Y,0.03179282832,0.072256428,0.256393776774,0.0132470118335,N,"11 Other Local, Neighborhood, Rural Roads",0,21.3190056078,0,0, , ,0,0,0,1456,1456,0.0,0.0,0.0
93476,93476,71941,431425.7,4507553.999999999,71883,431509.0,4507485.1,WILSHIRE DR,B,25,Y,Y,Y,0.16121187216,0.366390618545,1.30009574323,0.067171613373,N,"11 Other Local, Neighborhood, Rural Roads",0,108.102266396,0,0, , ,0,0,0,1456,1458,-1.850099971700504,1.850099971700504,1.850099971700504
93482,93482,71945,429601.4,4507562.98,71748,430300.2700000001,4507250.58,Parleys Trail, ,0,N,Y,Y,0.0,2.60537691491,9.2448858271,0.477654147797,N, ,0,768.710074652,0,0, , ,0,1,0,1377,1406,-3.772553652705604,3.772553652705604,3.772553652705604
93501,93501,71955,429564.710744,4507576.86893,71893,429556.9,4507503.600000001,2000 E,B,30,Y,Y,Y,0.132477055,0.361301059091,1.28203601613,0.0457851495019,N,10 Other Federal Aid Eligible Local Roads,13000,73.68407843609998,0,0,2B,2B,1,0,0,1380,1382,-2.714290580066672,2.714290580066672,2.714290580066672
93502,93502,71955,429564.710744,4507576.86893,71945,429601.4,4507562.98,Parleys Trail, ,0,N,Y,Y,0.0,0.281308971273,0.998193123871,0.0243865717590999,N, ,0,39.2463950829,0,0, , ,0,1,0,1380,1377,7.644014166557494,-7.644014166557494,7.644014166557494
93512,93512,71958,431855.5,4507589.1,71910,431927.0,4507513.999999999,SCENIC DR,B,25,Y,Y,Y,0.15463653192,0.351446663455,1.24706880581,0.064431888272,N,"11 Other Local, Neighborhood, Rural Roads",0,103.693104879,0,0, , ,0,0,0,1503,1517,-13.501379880886653,13.501379880886653,13.501379880886653
